Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,91.0,49789.0,1088.0,24000.0,89.0,49803.0,1582.0,24000.0,91.0,49817.0,959.0,24000.0,90.0,49804.0,1345.0,23000.0,93.0,49804.0,1158.0,23000.0,91.0,49788.0,1101.0,22000.0,,,,,,,,
0:0,91.0,49796.0,1090.0,24000.0,89.0,49795.0,1410.0,24000.0,91.0,49801.0,972.0,24000.0,90.0,49795.0,1187.0,23000.0,93.0,49778.0,1006.0,23000.0,91.0,49787.0,989.0,22000.0,,,,,,,,
0:1,91.0,49790.0,1121.0,24000.0,89.0,49805.0,1430.0,24000.0,91.0,49810.0,976.0,24000.0,90.0,49798.0,1220.0,23000.0,93.0,49788.0,1030.0,23000.0,91.0,49799.0,1004.0,22000.0,,,,,,,,
0:1,91.0,49790.0,1244.0,24000.0,89.0,49805.0,1536.0,24000.0,91.0,49816.0,1102.0,24000.0,90.0,49799.0,1322.0,23000.0,93.0,49785.0,1123.0,23000.0,91.0,49796.0,1084.0,22000.0,,,,,,,,
0:2,91.0,49805.0,1076.0,24000.0,89.0,49798.0,1382.0,24000.0,91.0,49811.0,1030.0,24000.0,90.0,49814.0,1180.0,23000.0,93.0,49791.0,999.0,23000.0,91.0,49783.0,967.0,22000.0,,,,,,,,
0:2,91.0,49797.0,1012.0,24000.0,89.0,49808.0,1338.0,24000.0,91.0,49800.0,1006.0,24000.0,90.0,49796.0,1108.0,23000.0,93.0,49792.0,942.0,23000.0,91.0,49792.0,906.0,22000.0,,,,,,,,
0:3,91.0,49806.0,1216.0,24000.0,89.0,49785.0,1483.0,24000.0,91.0,49804.0,1015.0,24000.0,90.0,49809.0,1270.0,23000.0,93.0,49795.0,1087.0,23000.0,91.0,49785.0,1044.0,22000.0,,,,,,,,
0:3,91.0,49791.0,992.0,24000.0,89.0,49810.0,1455.0,24000.0,91.0,49808.0,1063.0,24000.0,90.0,49816.0,1234.0,23000.0,93.0,49803.0,1049.0,23000.0,91.0,49784.0,996.0,22000.0,,,,,,,,
0:4,91.0,49804.0,1160.0,24000.0,89.0,49786.0,1458.0,24000.0,91.0,49805.0,1046.0,24000.0,90.0,49813.0,1252.0,23000.0,93.0,49793.0,1059.0,23000.0,91.0,49775.0,1008.0,22000.0,,,,,,,,
0:5,91.0,49790.0,1244.0,24000.0,89.0,49808.0,1522.0,24000.0,90.0,49814.0,1124.0,24000.0,90.0,49802.0,1322.0,23000.0,93.0,49787.0,1113.0,23000.0,91.0,49796.0,1056.0,22000.0,,,,,,,,
