Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,79.0,49710.0,2030.0,22000.0,77.0,49702.0,1904.0,22000.0,79.0,49726.0,1946.0,21000.0,77.0,49713.0,2058.0,20000.0,83.0,49698.0,1798.0,20000.0,83.0,49696.0,1256.0,19000.0,,,,,,,,
0:0,79.0,49683.0,2163.0,22000.0,77.0,49709.0,1943.0,22000.0,79.0,49704.0,1954.0,21000.0,77.0,49704.0,2156.0,20000.0,83.0,49674.0,1892.0,20000.0,83.0,49681.0,1365.0,19000.0,,,,,,,,
0:1,79.0,49714.0,2075.0,22000.0,77.0,49704.0,1928.0,22000.0,79.0,49718.0,1994.0,21000.0,77.0,49721.0,2092.0,20000.0,83.0,49707.0,1868.0,20000.0,83.0,49686.0,1287.0,19000.0,,,,,,,,
0:1,79.0,49683.0,2096.0,22000.0,77.0,49718.0,1913.0,22000.0,79.0,49709.0,1922.0,21000.0,77.0,49713.0,2114.0,20000.0,83.0,49682.0,1868.0,20000.0,83.0,49684.0,1318.0,19000.0,,,,,,,,
0:2,79.0,49710.0,1906.0,22000.0,77.0,49697.0,1942.0,22000.0,79.0,49731.0,2020.0,21000.0,77.0,49687.0,2114.0,20000.0,83.0,49712.0,1882.0,20000.0,83.0,49692.0,1354.0,19000.0,,,,,,,,
0:2,79.0,49712.0,1946.0,22000.0,76.0,49700.0,1787.0,22000.0,79.0,49711.0,1982.0,21000.0,77.0,49703.0,1966.0,21000.0,83.0,49709.0,1748.0,20000.0,83.0,49703.0,1210.0,19000.0,,,,,,,,
0:3,79.0,49719.0,2137.0,22000.0,76.0,49687.0,1961.0,22000.0,79.0,49729.0,2018.0,21000.0,77.0,49706.0,2160.0,20000.0,83.0,49713.0,1891.0,20000.0,83.0,49688.0,1386.0,19000.0,,,,,,,,
0:3,79.0,49707.0,2046.0,22000.0,76.0,49704.0,1876.0,22000.0,79.0,49730.0,2003.0,21000.0,77.0,49710.0,2040.0,20000.0,83.0,49692.0,1826.0,20000.0,83.0,49679.0,1298.0,19000.0,,,,,,,,
0:4,79.0,49719.0,2069.0,22000.0,76.0,49700.0,1897.0,22000.0,79.0,49731.0,2008.0,21000.0,77.0,49717.0,2068.0,20000.0,83.0,49711.0,1848.0,20000.0,83.0,49698.0,1316.0,19000.0,,,,,,,,
0:4,79.0,49717.0,1993.0,22000.0,76.0,49698.0,1807.0,22000.0,79.0,49721.0,1928.0,21000.0,77.0,49707.0,2012.0,20000.0,83.0,49706.0,1764.0,20000.0,83.0,49689.0,1227.0,19000.0,,,,,,,,
