Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,61.0,49531.0,1480.0,23000.0,62.0,49543.0,749.0,23000.0,61.0,49549.0,2452.0,23000.0,61.0,49550.0,1624.0,22000.0,65.0,49562.0,2344.0,22000.0,66.0,49555.0,2142.0,21000.0,,,,,,,,
0:0,61.0,49548.0,1360.0,23000.0,62.0,49539.0,656.0,23000.0,61.0,49564.0,2442.0,23000.0,61.0,49541.0,1529.0,22000.0,65.0,49565.0,2272.0,22000.0,66.0,49543.0,2064.0,21000.0,,,,,,,,
0:1,61.0,49541.0,1306.0,23000.0,62.0,49525.0,874.0,23000.0,61.0,49564.0,2516.0,23000.0,61.0,49539.0,1498.0,22000.0,65.0,49540.0,2270.0,22000.0,66.0,49533.0,2066.0,21000.0,,,,,,,,
0:1,61.0,49539.0,1350.0,23000.0,62.0,49520.0,666.0,23000.0,61.0,49561.0,2368.0,23000.0,61.0,49543.0,1531.0,22000.0,65.0,49547.0,2284.0,22000.0,65.0,49535.0,2097.0,21000.0,,,,,,,,
0:2,61.0,49541.0,1328.0,23000.0,62.0,49521.0,666.0,23000.0,61.0,49565.0,2354.0,23000.0,61.0,49536.0,1512.0,22000.0,65.0,49544.0,2284.0,22000.0,65.0,49528.0,2101.0,21000.0,,,,,,,,
0:2,61.0,49517.0,1514.0,23000.0,62.0,49516.0,832.0,23000.0,61.0,49540.0,2496.0,23000.0,61.0,49553.0,1664.0,22000.0,65.0,49527.0,2428.0,22000.0,65.0,49533.0,2242.0,21000.0,,,,,,,,
0:3,61.0,49518.0,1626.0,23000.0,62.0,49510.0,948.0,23000.0,61.0,49542.0,2581.0,23000.0,61.0,49549.0,1797.0,22000.0,65.0,49537.0,2568.0,22000.0,65.0,49539.0,2362.0,21000.0,,,,,,,,
0:3,61.0,49531.0,1416.0,23000.0,62.0,49527.0,704.0,23000.0,61.0,49542.0,2378.0,23000.0,61.0,49529.0,1532.0,22000.0,65.0,49547.0,2352.0,22000.0,65.0,49525.0,2188.0,21000.0,,,,,,,,
0:4,61.0,49514.0,1523.0,23000.0,62.0,49514.0,871.0,23000.0,61.0,49529.0,2389.0,23000.0,61.0,49538.0,1662.0,22000.0,65.0,49529.0,2480.0,22000.0,65.0,49533.0,2283.0,21000.0,,,,,,,,
0:4,61.0,49501.0,1391.0,23000.0,62.0,49502.0,765.0,23000.0,61.0,49530.0,2387.0,23000.0,60.0,49538.0,1574.0,22000.0,65.0,49530.0,2379.0,22000.0,65.0,49535.0,2202.0,21000.0,,,,,,,,
