Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,89.0,49793.0,1121.0,23000.0,86.0,49797.0,1363.0,23000.0,89.0,49816.0,986.0,23000.0,88.0,49798.0,1196.0,21000.0,92.0,49781.0,981.0,21000.0,90.0,49779.0,832.0,20000.0,,,,,,,,
0:0,89.0,49809.0,1044.0,23000.0,86.0,49796.0,1290.0,23000.0,89.0,49799.0,982.0,22000.0,88.0,49802.0,1112.0,21000.0,92.0,49795.0,921.0,21000.0,90.0,49795.0,768.0,20000.0,,,,,,,,
0:1,89.0,49802.0,1034.0,23000.0,86.0,49796.0,1282.0,23000.0,89.0,49797.0,996.0,22000.0,88.0,49813.0,1102.0,21000.0,92.0,49796.0,908.0,21000.0,90.0,49794.0,758.0,20000.0,,,,,,,,
0:2,89.0,49789.0,954.0,23000.0,86.0,49796.0,1210.0,23000.0,89.0,49810.0,926.0,22000.0,88.0,49818.0,1038.0,21000.0,92.0,49801.0,848.0,21000.0,90.0,49784.0,702.0,20000.0,,,,,,,,
0:2,89.0,49811.0,918.0,23000.0,86.0,49808.0,1180.0,23000.0,89.0,49806.0,978.0,22000.0,88.0,49812.0,1006.0,21000.0,92.0,49793.0,854.0,21000.0,90.0,49804.0,660.0,20000.0,,,,,,,,
0:3,89.0,49812.0,928.0,23000.0,86.0,49805.0,1166.0,23000.0,89.0,49813.0,776.0,22000.0,88.0,49808.0,988.0,21000.0,92.0,49782.0,813.0,21000.0,90.0,49793.0,698.0,20000.0,,,,,,,,
0:3,89.0,49799.0,774.0,23000.0,86.0,49804.0,1087.0,23000.0,89.0,49822.0,922.0,22000.0,88.0,49820.0,866.0,21000.0,92.0,49808.0,740.0,21000.0,90.0,49787.0,615.0,20000.0,,,,,,,,
0:4,89.0,49810.0,999.0,23000.0,86.0,49803.0,1174.0,23000.0,89.0,49814.0,884.0,22000.0,88.0,49806.0,1034.0,21000.0,92.0,49789.0,857.0,21000.0,90.0,49790.0,744.0,20000.0,,,,,,,,
0:4,89.0,49806.0,834.0,23000.0,86.0,49813.0,1082.0,23000.0,89.0,49819.0,786.0,22000.0,88.0,49820.0,904.0,21000.0,92.0,49804.0,742.0,21000.0,90.0,49800.0,625.0,20000.0,,,,,,,,
0:5,89.0,49812.0,984.0,23000.0,86.0,49802.0,1202.0,23000.0,89.0,49810.0,907.0,22000.0,88.0,49806.0,1066.0,21000.0,92.0,49789.0,876.0,21000.0,90.0,49786.0,727.0,20000.0,,,,,,,,
