Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,81.0,49742.0,1612.0,22000.0,78.0,49741.0,1641.0,22000.0,82.0,49767.0,1566.0,22000.0,80.0,49743.0,1671.0,21000.0,85.0,49738.0,1321.0,20000.0,86.0,49739.0,912.0,20000.0,,,,,,,,
0:0,81.0,49749.0,1732.0,22000.0,78.0,49741.0,1728.0,22000.0,82.0,49764.0,1654.0,22000.0,80.0,49737.0,1762.0,21000.0,85.0,49737.0,1417.0,20000.0,86.0,49745.0,990.0,20000.0,,,,,,,,
0:1,81.0,49739.0,1552.0,22000.0,78.0,49750.0,1586.0,22000.0,82.0,49758.0,1524.0,22000.0,80.0,49758.0,1617.0,21000.0,85.0,49744.0,1274.0,20000.0,86.0,49735.0,866.0,20000.0,,,,,,,,
0:1,81.0,49738.0,1702.0,22000.0,78.0,49744.0,1716.0,22000.0,82.0,49773.0,1630.0,22000.0,80.0,49746.0,1736.0,21000.0,85.0,49749.0,1387.0,20000.0,86.0,49749.0,975.0,20000.0,,,,,,,,
0:2,81.0,49744.0,1682.0,22000.0,78.0,49746.0,1696.0,22000.0,82.0,49762.0,1620.0,22000.0,79.0,49737.0,1720.0,21000.0,85.0,49747.0,1375.0,20000.0,86.0,49740.0,963.0,20000.0,,,,,,,,
0:2,81.0,49753.0,1698.0,22000.0,78.0,49756.0,1670.0,22000.0,82.0,49760.0,1600.0,22000.0,79.0,49753.0,1706.0,21000.0,85.0,49728.0,1352.0,20000.0,86.0,49730.0,945.0,20000.0,,,,,,,,
0:3,81.0,49741.0,1621.0,22000.0,78.0,49753.0,1642.0,22000.0,82.0,49761.0,1573.0,22000.0,79.0,49749.0,1670.0,21000.0,85.0,49746.0,1325.0,20000.0,86.0,49741.0,917.0,20000.0,,,,,,,,
0:3,81.0,49745.0,1293.0,22000.0,78.0,49765.0,1340.0,22000.0,82.0,49766.0,1302.0,22000.0,79.0,49764.0,1372.0,21000.0,85.0,49757.0,1065.0,20000.0,86.0,49743.0,663.0,20000.0,,,,,,,,
0:4,81.0,49773.0,1313.0,22000.0,78.0,49762.0,1354.0,22000.0,82.0,49763.0,1302.0,22000.0,79.0,49757.0,1383.0,21000.0,85.0,49742.0,1077.0,20000.0,86.0,49750.0,688.0,20000.0,,,,,,,,
0:5,81.0,49752.0,1339.0,22000.0,78.0,49756.0,1350.0,22000.0,81.0,49780.0,1330.0,22000.0,79.0,49756.0,1401.0,21000.0,85.0,49764.0,1100.0,20000.0,86.0,49755.0,712.0,20000.0,,,,,,,,
0:5,81.0,49762.0,1360.0,22000.0,78.0,49773.0,1396.0,22000.0,81.0,49764.0,1333.0,22000.0,79.0,49776.0,1414.0,21000.0,85.0,49751.0,1122.0,20000.0,86.0,49743.0,741.0,20000.0,,,,,,,,
0:6,81.0,49756.0,1426.0,22000.0,78.0,49773.0,1443.0,22000.0,81.0,49771.0,1382.0,22000.0,79.0,49773.0,1470.0,21000.0,85.0,49755.0,1164.0,20000.0,86.0,49750.0,792.0,20000.0,,,,,,,,
0:6,81.0,49768.0,1350.0,22000.0,78.0,49754.0,1375.0,22000.0,81.0,49773.0,1322.0,22000.0,79.0,49773.0,1410.0,21000.0,85.0,49751.0,1106.0,20000.0,86.0,49759.0,740.0,20000.0,,,,,,,,
0:7,81.0,49762.0,1292.0,22000.0,78.0,49763.0,1336.0,22000.0,81.0,49788.0,1282.0,22000.0,79.0,49764.0,1362.0,21000.0,85.0,49763.0,1070.0,20000.0,86.0,49758.0,702.0,20000.0,,,,,,,,
0:7,81.0,49770.0,1408.0,22000.0,78.0,49753.0,1424.0,22000.0,81.0,49774.0,1370.0,22000.0,79.0,49763.0,1456.0,21000.0,85.0,49764.0,1154.0,20000.0,86.0,49765.0,790.0,20000.0,,,,,,,,
0:8,81.0,49778.0,1261.0,22000.0,78.0,49771.0,1275.0,22000.0,81.0,49778.0,1230.0,22000.0,79.0,49773.0,1312.0,21000.0,85.0,49760.0,1014.0,20000.0,85.0,49756.0,662.0,20000.0,,,,,,,,
0:8,81.0,49766.0,1324.0,22000.0,78.0,49762.0,1346.0,22000.0,81.0,49788.0,1300.0,22000.0,79.0,49757.0,1376.0,21000.0,85.0,49766.0,1090.0,20000.0,85.0,49759.0,730.0,20000.0,,,,,,,,
0:9,81.0,49771.0,1130.0,22000.0,78.0,49770.0,1180.0,22000.0,81.0,49788.0,1144.0,22000.0,79.0,49769.0,1200.0,21000.0,85.0,49771.0,940.0,20000.0,85.0,49769.0,592.0,20000.0,,,,,,,,
0:9,81.0,49770.0,1132.0,22000.0,78.0,49778.0,1254.0,22000.0,81.0,49794.0,1208.0,22000.0,79.0,49769.0,1270.0,21000.0,85.0,49779.0,1006.0,20000.0,85.0,49764.0,658.0,20000.0,,,,,,,,
0:10,81.0,49765.0,1209.0,22000.0,78.0,49791.0,1248.0,22000.0,81.0,49790.0,1197.0,22000.0,79.0,49786.0,1262.0,21000.0,85.0,49766.0,1000.0,20000.0,85.0,49765.0,656.0,20000.0,,,,,,,,
0:10,81.0,49772.0,1235.0,22000.0,78.0,49783.0,1262.0,22000.0,81.0,49785.0,1214.0,22000.0,79.0,49789.0,1284.0,21000.0,85.0,49758.0,1021.0,20000.0,85.0,49756.0,680.0,19000.0,,,,,,,,
0:11,81.0,49772.0,1200.0,22000.0,78.0,49784.0,1230.0,22000.0,81.0,49796.0,1187.0,22000.0,79.0,49773.0,1256.0,21000.0,85.0,49769.0,987.0,20000.0,85.0,49761.0,653.0,20000.0,,,,,,,,
0:11,81.0,49781.0,1192.0,22000.0,78.0,49773.0,1210.0,22000.0,81.0,49792.0,1180.0,22000.0,79.0,49775.0,1234.0,21000.0,85.0,49775.0,983.0,20000.0,85.0,49774.0,648.0,20000.0,,,,,,,,
0:12,81.0,49777.0,1240.0,22000.0,78.0,49774.0,1262.0,22000.0,81.0,49785.0,1212.0,22000.0,79.0,49787.0,1284.0,21000.0,85.0,49765.0,1026.0,20000.0,85.0,49763.0,686.0,20000.0,,,,,,,,
0:12,81.0,49793.0,1188.0,22000.0,78.0,49777.0,1223.0,22000.0,81.0,49788.0,1180.0,22000.0,79.0,49778.0,1250.0,21000.0,85.0,49783.0,989.0,20000.0,85.0,49769.0,656.0,20000.0,,,,,,,,
0:13,81.0,49770.0,1174.0,22000.0,78.0,49795.0,1234.0,22000.0,81.0,49797.0,1194.0,22000.0,79.0,49794.0,1234.0,21000.0,85.0,49767.0,1004.0,20000.0,85.0,49763.0,676.0,20000.0,,,,,,,,
0:13,81.0,49791.0,1211.0,22000.0,78.0,49772.0,1237.0,22000.0,81.0,49780.0,1190.0,22000.0,79.0,49775.0,1260.0,21000.0,85.0,49780.0,1000.0,20000.0,85.0,49767.0,670.0,20000.0,,,,,,,,
0:14,81.0,49787.0,1160.0,22000.0,77.0,49766.0,1190.0,22000.0,81.0,49784.0,1152.0,22000.0,79.0,49784.0,1215.0,21000.0,85.0,49780.0,960.0,20000.0,85.0,49772.0,640.0,20000.0,,,,,,,,
0:15,81.0,49773.0,1663.0,22000.0,77.0,49765.0,1635.0,22000.0,81.0,49777.0,1561.0,22000.0,79.0,49765.0,1663.0,21000.0,85.0,49765.0,1358.0,20000.0,85.0,49761.0,1014.0,20000.0,,,,,,,,
0:15,81.0,49760.0,1709.0,22000.0,77.0,49765.0,1689.0,22000.0,81.0,49780.0,1629.0,22000.0,79.0,49751.0,1731.0,21000.0,85.0,49758.0,1406.0,20000.0,85.0,49762.0,1046.0,20000.0,,,,,,,,
0:16,81.0,49769.0,1634.0,22000.0,77.0,49746.0,1623.0,22000.0,81.0,49759.0,1580.0,22000.0,79.0,49754.0,1671.0,21000.0,85.0,49754.0,1345.0,20000.0,85.0,49746.0,981.0,20000.0,,,,,,,,
