Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,73.0,49800.0,1018.0,24000.0,71.0,49791.0,1042.0,24000.0,71.0,49799.0,912.0,24000.0,70.0,49803.0,1056.0,23000.0,71.0,49783.0,668.0,23000.0,66.0,49785.0,538.0,22000.0,,,,,,,,
0:1,73.0,49798.0,988.0,24000.0,71.0,49791.0,1010.0,24000.0,71.0,49806.0,894.0,24000.0,70.0,49796.0,1030.0,23000.0,71.0,49789.0,640.0,23000.0,66.0,49781.0,510.0,22000.0,,,,,,,,
0:1,73.0,49789.0,1012.0,24000.0,71.0,49797.0,1029.0,24000.0,71.0,49805.0,889.0,24000.0,70.0,49781.0,1052.0,23000.0,71.0,49796.0,658.0,23000.0,66.0,49775.0,529.0,22000.0,,,,,,,,
0:2,73.0,49781.0,954.0,25000.0,71.0,49804.0,983.0,24000.0,71.0,49814.0,900.0,24000.0,70.0,49801.0,998.0,23000.0,71.0,49792.0,610.0,23000.0,66.0,49778.0,476.0,22000.0,,,,,,,,
0:2,73.0,49792.0,998.0,24000.0,71.0,49793.0,1020.0,24000.0,71.0,49806.0,915.0,24000.0,70.0,49803.0,1038.0,23000.0,71.0,49785.0,648.0,23000.0,66.0,49785.0,512.0,22000.0,,,,,,,,
0:3,73.0,49806.0,991.0,24000.0,71.0,49783.0,986.0,24000.0,71.0,49798.0,918.0,24000.0,70.0,49803.0,1004.0,23000.0,71.0,49778.0,620.0,23000.0,66.0,49777.0,487.0,22000.0,,,,,,,,
0:3,73.0,49786.0,1089.0,24000.0,71.0,49781.0,1096.0,24000.0,71.0,49808.0,974.0,24000.0,70.0,49794.0,1117.0,23000.0,71.0,49780.0,711.0,23000.0,66.0,49767.0,571.0,22000.0,,,,,,,,
0:4,73.0,49779.0,1022.0,24000.0,71.0,49798.0,1044.0,24000.0,71.0,49797.0,866.0,24000.0,70.0,49791.0,1066.0,23000.0,71.0,49787.0,662.0,23000.0,66.0,49780.0,529.0,22000.0,,,,,,,,
0:4,73.0,49803.0,1034.0,24000.0,71.0,49791.0,1046.0,24000.0,71.0,49796.0,886.0,24000.0,70.0,49807.0,1074.0,23000.0,71.0,49777.0,671.0,23000.0,66.0,49786.0,532.0,22000.0,,,,,,,,
0:5,73.0,49800.0,1110.0,24000.0,71.0,49790.0,1099.0,24000.0,71.0,49791.0,955.0,24000.0,70.0,49803.0,1140.0,23000.0,71.0,49776.0,719.0,23000.0,66.0,49788.0,584.0,22000.0,,,,,,,,
