Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,36.0,48844.0,2226.0,22000.0,36.0,48854.0,2121.0,22000.0,31.0,48847.0,2328.0,21000.0,31.0,48842.0,2034.0,20000.0,34.0,48823.0,2156.0,19000.0,36.0,48836.0,2139.0,19000.0,,,,,,,,
0:0,35.0,48822.0,2245.0,22000.0,36.0,48818.0,2138.0,22000.0,31.0,48862.0,2278.0,21000.0,31.0,48827.0,2053.0,20000.0,34.0,48848.0,2167.0,19000.0,36.0,48824.0,2158.0,19000.0,,,,,,,,
0:1,35.0,48822.0,2399.0,22000.0,36.0,48821.0,2282.0,22000.0,31.0,48859.0,2364.0,21000.0,31.0,48836.0,2191.0,20000.0,34.0,48845.0,2305.0,19000.0,36.0,48830.0,2296.0,19000.0,,,,,,,,
0:2,35.0,48835.0,2266.0,22000.0,36.0,48823.0,2150.0,22000.0,31.0,48856.0,2378.0,21000.0,30.0,48826.0,2066.0,20000.0,34.0,48834.0,2214.0,19000.0,36.0,48811.0,2194.0,19000.0,,,,,,,,
0:2,35.0,48839.0,2200.0,22000.0,36.0,48833.0,2114.0,22000.0,31.0,48847.0,2338.0,21000.0,30.0,48823.0,2032.0,20000.0,34.0,48817.0,2185.0,20000.0,36.0,48812.0,2176.0,19000.0,,,,,,,,
0:3,35.0,48830.0,2016.0,22000.0,36.0,48843.0,1953.0,22000.0,31.0,48844.0,2210.0,21000.0,30.0,48857.0,1881.0,20000.0,34.0,48845.0,2070.0,20000.0,36.0,48845.0,2052.0,19000.0,,,,,,,,
0:3,35.0,48837.0,1959.0,22000.0,36.0,48858.0,1888.0,22000.0,31.0,48864.0,2093.0,21000.0,30.0,48858.0,1820.0,20000.0,34.0,48846.0,2016.0,20000.0,36.0,48847.0,2016.0,19000.0,,,,,,,,
0:4,35.0,48843.0,1948.0,22000.0,36.0,48852.0,1870.0,22000.0,31.0,48877.0,2074.0,21000.0,30.0,48864.0,1813.0,20000.0,34.0,48856.0,2012.0,20000.0,36.0,48854.0,2002.0,19000.0,,,,,,,,
0:4,35.0,48852.0,2025.0,22000.0,36.0,48848.0,1940.0,22000.0,31.0,48855.0,2134.0,21000.0,30.0,48845.0,1880.0,20000.0,34.0,48839.0,2074.0,19000.0,36.0,48833.0,2064.0,19000.0,,,,,,,,
0:5,35.0,48839.0,1980.0,22000.0,36.0,48856.0,1905.0,22000.0,31.0,48872.0,2098.0,21000.0,30.0,48865.0,1847.0,20000.0,34.0,48848.0,2047.0,20000.0,36.0,48848.0,2043.0,19000.0,,,,,,,,
0:5,35.0,48853.0,2036.0,22000.0,36.0,48858.0,1910.0,22000.0,31.0,48865.0,2109.0,21000.0,30.0,48863.0,1855.0,20000.0,34.0,48857.0,2074.0,19000.0,36.0,48850.0,2065.0,19000.0,,,,,,,,
0:6,35.0,48837.0,2032.0,22000.0,36.0,48854.0,1946.0,22000.0,31.0,48863.0,2138.0,21000.0,30.0,48860.0,1892.0,20000.0,34.0,48854.0,2095.0,20000.0,36.0,48847.0,2096.0,19000.0,,,,,,,,
0:6,35.0,48841.0,1928.0,22000.0,36.0,48842.0,1874.0,22000.0,31.0,48854.0,2073.0,21000.0,30.0,48838.0,1823.0,20000.0,33.0,48836.0,2037.0,19000.0,36.0,48824.0,2036.0,19000.0,,,,,,,,
0:7,35.0,48829.0,2009.0,22000.0,36.0,48854.0,1924.0,22000.0,31.0,48865.0,2114.0,21000.0,30.0,48867.0,1874.0,20000.0,33.0,48852.0,2100.0,19000.0,36.0,48853.0,2078.0,19000.0,,,,,,,,
0:7,35.0,48836.0,2153.0,22000.0,36.0,48838.0,2051.0,22000.0,31.0,48851.0,2233.0,21000.0,30.0,48841.0,2009.0,20000.0,33.0,48830.0,2220.0,20000.0,36.0,48830.0,2205.0,19000.0,,,,,,,,
0:8,35.0,48849.0,1808.0,22000.0,36.0,48837.0,1759.0,22000.0,30.0,48853.0,1982.0,21000.0,30.0,48849.0,1720.0,20000.0,33.0,48836.0,1976.0,19000.0,36.0,48839.0,1978.0,19000.0,,,,,,,,
0:8,35.0,48861.0,1729.0,22000.0,36.0,48859.0,1677.0,22000.0,30.0,48872.0,1910.0,21000.0,30.0,48874.0,1650.0,20000.0,33.0,48852.0,1920.0,19000.0,36.0,48851.0,1920.0,19000.0,,,,,,,,
0:9,35.0,48858.0,1792.0,22000.0,36.0,48839.0,1728.0,22000.0,30.0,48869.0,1944.0,21000.0,30.0,48845.0,1696.0,20000.0,33.0,48841.0,1970.0,20000.0,35.0,48842.0,1962.0,19000.0,,,,,,,,
0:9,35.0,48851.0,1808.0,22000.0,36.0,48847.0,1748.0,22000.0,30.0,48866.0,1964.0,21000.0,30.0,48856.0,1717.0,20000.0,33.0,48842.0,1984.0,19000.0,35.0,48844.0,1979.0,19000.0,,,,,,,,
0:10,35.0,48839.0,1784.0,22000.0,36.0,48849.0,1729.0,22000.0,30.0,48853.0,1943.0,21000.0,30.0,48848.0,1699.0,20000.0,33.0,48840.0,1969.0,20000.0,35.0,48834.0,1972.0,19000.0,,,,,,,,
0:10,35.0,48831.0,1752.0,22000.0,36.0,48841.0,1692.0,21000.0,30.0,48858.0,1921.0,21000.0,30.0,48860.0,1669.0,20000.0,33.0,48853.0,1952.0,19000.0,35.0,48843.0,1962.0,19000.0,,,,,,,,
0:11,35.0,48864.0,1724.0,22000.0,36.0,48835.0,1685.0,22000.0,30.0,48860.0,1903.0,21000.0,30.0,48850.0,1658.0,20000.0,33.0,48837.0,1945.0,20000.0,35.0,48839.0,1948.0,19000.0,,,,,,,,
0:12,35.0,48851.0,1806.0,22000.0,36.0,48836.0,1758.0,22000.0,30.0,48867.0,1971.0,21000.0,30.0,48843.0,1726.0,20000.0,33.0,48837.0,2005.0,20000.0,35.0,48841.0,2017.0,19000.0,,,,,,,,
0:12,35.0,48852.0,1836.0,22000.0,36.0,48850.0,1774.0,22000.0,30.0,48853.0,1970.0,21000.0,30.0,48848.0,1735.0,20000.0,33.0,48857.0,2025.0,20000.0,35.0,48836.0,2027.0,19000.0,,,,,,,,
0:13,35.0,48830.0,1826.0,22000.0,35.0,48862.0,1766.0,22000.0,30.0,48854.0,1992.0,21000.0,30.0,48860.0,1761.0,20000.0,33.0,48860.0,2033.0,19000.0,35.0,48844.0,2051.0,19000.0,,,,,,,,
0:13,35.0,48838.0,1798.0,22000.0,35.0,48861.0,1720.0,22000.0,30.0,48846.0,1956.0,21000.0,30.0,48868.0,1725.0,20000.0,33.0,48857.0,2003.0,19000.0,35.0,48852.0,2021.0,19000.0,,,,,,,,
0:14,35.0,48854.0,1774.0,22000.0,35.0,48858.0,1734.0,22000.0,30.0,48870.0,1942.0,21000.0,30.0,48861.0,1699.0,20000.0,33.0,48846.0,2016.0,20000.0,35.0,48855.0,2035.0,19000.0,,,,,,,,
0:14,35.0,48834.0,1662.0,22000.0,35.0,48855.0,1624.0,22000.0,30.0,48859.0,1858.0,21000.0,30.0,48852.0,1668.0,20000.0,33.0,48856.0,1969.0,20000.0,35.0,48843.0,1987.0,19000.0,,,,,,,,
