Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,27.0,49267.0,0.0,22000.0,29.0,49264.0,0.0,21000.0,24.0,49270.0,0.0,21000.0,25.0,49275.0,0.0,20000.0,31.0,49262.0,124.0,20000.0,30.0,49261.0,136.0,20000.0,,,,,,,,
0:1,27.0,49262.0,0.0,22000.0,29.0,49262.0,0.0,22000.0,24.0,49267.0,0.0,21000.0,25.0,49275.0,0.0,20000.0,31.0,49261.0,128.0,20000.0,30.0,49258.0,136.0,20000.0,,,,,,,,
0:1,27.0,49266.0,0.0,22000.0,29.0,49265.0,0.0,21000.0,24.0,49268.0,0.0,21000.0,25.0,49280.0,0.0,20000.0,31.0,49266.0,124.0,20000.0,30.0,49259.0,136.0,20000.0,,,,,,,,
0:2,27.0,49267.0,0.0,22000.0,29.0,49269.0,0.0,22000.0,24.0,49274.0,0.0,21000.0,25.0,49272.0,0.0,20000.0,31.0,49257.0,124.0,20000.0,30.0,49260.0,136.0,20000.0,,,,,,,,
0:2,27.0,49268.0,0.0,22000.0,29.0,49265.0,0.0,21000.0,24.0,49264.0,0.0,21000.0,25.0,49274.0,0.0,20000.0,31.0,49259.0,124.0,20000.0,30.0,49258.0,136.0,20000.0,,,,,,,,
0:3,27.0,49266.0,0.0,22000.0,28.0,49263.0,0.0,22000.0,24.0,49266.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49260.0,128.0,20000.0,30.0,49260.0,132.0,20000.0,,,,,,,,
0:3,26.0,49266.0,0.0,22000.0,28.0,49263.0,0.0,21000.0,24.0,49266.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49265.0,124.0,20000.0,30.0,49256.0,140.0,20000.0,,,,,,,,
0:4,26.0,49272.0,0.0,22000.0,28.0,49266.0,0.0,21000.0,24.0,49266.0,0.0,21000.0,25.0,49275.0,0.0,20000.0,31.0,49258.0,126.0,20000.0,30.0,49256.0,136.0,20000.0,,,,,,,,
0:4,26.0,49261.0,0.0,22000.0,28.0,49262.0,0.0,22000.0,24.0,49267.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49263.0,124.0,20000.0,30.0,49258.0,136.0,20000.0,,,,,,,,
0:5,26.0,49266.0,0.0,22000.0,28.0,49255.0,0.0,21000.0,24.0,49270.0,0.0,21000.0,25.0,49269.0,0.0,20000.0,31.0,49263.0,126.0,20000.0,30.0,49259.0,136.0,20000.0,,,,,,,,
0:5,26.0,49263.0,0.0,22000.0,28.0,49257.0,0.0,22000.0,24.0,49269.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49258.0,124.0,20000.0,30.0,49258.0,136.0,20000.0,,,,,,,,
0:6,26.0,49263.0,0.0,22000.0,28.0,49261.0,0.0,22000.0,24.0,49273.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49262.0,124.0,20000.0,30.0,49256.0,138.0,20000.0,,,,,,,,
0:6,26.0,49264.0,0.0,22000.0,28.0,49262.0,0.0,22000.0,24.0,49267.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49258.0,126.0,20000.0,30.0,49256.0,136.0,20000.0,,,,,,,,
0:7,26.0,49262.0,0.0,22000.0,28.0,49263.0,0.0,21000.0,24.0,49272.0,0.0,21000.0,25.0,49267.0,0.0,20000.0,31.0,49261.0,124.0,20000.0,30.0,49259.0,136.0,20000.0,,,,,,,,
0:7,26.0,49261.0,0.0,22000.0,28.0,49260.0,0.0,22000.0,24.0,49270.0,0.0,21000.0,25.0,49271.0,0.0,20000.0,31.0,49267.0,128.0,20000.0,30.0,49259.0,136.0,20000.0,,,,,,,,
0:8,26.0,49262.0,0.0,22000.0,28.0,49262.0,0.0,22000.0,24.0,49265.0,0.0,21000.0,25.0,49272.0,0.0,20000.0,31.0,49263.0,128.0,20000.0,30.0,49257.0,136.0,20000.0,,,,,,,,
0:8,26.0,49261.0,0.0,22000.0,28.0,49261.0,0.0,22000.0,24.0,49266.0,0.0,21000.0,25.0,49272.0,0.0,20000.0,31.0,49262.0,124.0,20000.0,30.0,49257.0,136.0,20000.0,,,,,,,,
0:9,26.0,49257.0,0.0,22000.0,28.0,49264.0,0.0,21000.0,24.0,49270.0,0.0,21000.0,25.0,49273.0,0.0,20000.0,31.0,49259.0,124.0,20000.0,30.0,49256.0,138.0,20000.0,,,,,,,,
0:10,26.0,49263.0,0.0,22000.0,28.0,49259.0,0.0,21000.0,24.0,49271.0,0.0,21000.0,25.0,49271.0,0.0,20000.0,31.0,49262.0,124.0,20000.0,30.0,49256.0,140.0,20000.0,,,,,,,,
0:10,26.0,49266.0,0.0,22000.0,28.0,49262.0,0.0,22000.0,24.0,49265.0,0.0,21000.0,25.0,49267.0,0.0,20000.0,31.0,49261.0,126.0,20000.0,30.0,49255.0,138.0,20000.0,,,,,,,,
0:11,26.0,49263.0,0.0,22000.0,28.0,49259.0,0.0,22000.0,24.0,49273.0,0.0,21000.0,25.0,49273.0,0.0,20000.0,31.0,49263.0,126.0,20000.0,30.0,49254.0,136.0,20000.0,,,,,,,,
0:11,26.0,49263.0,0.0,22000.0,28.0,49260.0,0.0,22000.0,24.0,49264.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49262.0,124.0,20000.0,30.0,49252.0,140.0,20000.0,,,,,,,,
0:12,26.0,49263.0,0.0,22000.0,28.0,49259.0,0.0,22000.0,24.0,49262.0,0.0,21000.0,25.0,49265.0,0.0,20000.0,31.0,49259.0,126.0,20000.0,30.0,49257.0,136.0,20000.0,,,,,,,,
0:12,26.0,49264.0,0.0,22000.0,28.0,49263.0,0.0,22000.0,24.0,49262.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49260.0,126.0,20000.0,30.0,49249.0,136.0,20000.0,,,,,,,,
0:13,26.0,49266.0,0.0,22000.0,28.0,49253.0,0.0,21000.0,24.0,49269.0,0.0,21000.0,25.0,49277.0,0.0,20000.0,31.0,49260.0,124.0,20000.0,30.0,49254.0,136.0,20000.0,,,,,,,,
0:13,26.0,49262.0,0.0,22000.0,28.0,49257.0,0.0,21000.0,24.0,49264.0,0.0,21000.0,25.0,49266.0,0.0,20000.0,31.0,49262.0,126.0,20000.0,30.0,49254.0,136.0,20000.0,,,,,,,,
0:14,26.0,49263.0,0.0,22000.0,28.0,49262.0,0.0,22000.0,24.0,49264.0,0.0,21000.0,25.0,49272.0,0.0,20000.0,31.0,49257.0,128.0,20000.0,30.0,49258.0,136.0,20000.0,,,,,,,,
0:14,26.0,49261.0,0.0,22000.0,28.0,49257.0,0.0,21000.0,24.0,49261.0,0.0,21000.0,25.0,49274.0,0.0,20000.0,31.0,49253.0,126.0,20000.0,30.0,49249.0,140.0,20000.0,,,,,,,,
0:15,26.0,49262.0,0.0,22000.0,28.0,49259.0,0.0,22000.0,24.0,49264.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49254.0,126.0,20000.0,30.0,49259.0,136.0,20000.0,,,,,,,,
0:15,26.0,49264.0,0.0,22000.0,28.0,49259.0,0.0,21000.0,24.0,49267.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49260.0,124.0,20000.0,30.0,49255.0,136.0,20000.0,,,,,,,,
0:16,26.0,49263.0,0.0,22000.0,28.0,49257.0,0.0,22000.0,24.0,49265.0,0.0,21000.0,25.0,49273.0,0.0,20000.0,31.0,49257.0,128.0,20000.0,30.0,49253.0,138.0,20000.0,,,,,,,,
0:16,26.0,49259.0,0.0,22000.0,28.0,49263.0,0.0,22000.0,23.0,49268.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49254.0,128.0,20000.0,30.0,49253.0,138.0,20000.0,,,,,,,,
0:17,26.0,49261.0,0.0,22000.0,28.0,49260.0,0.0,21000.0,23.0,49265.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49253.0,124.0,20000.0,30.0,49252.0,138.0,20000.0,,,,,,,,
0:17,26.0,49267.0,0.0,22000.0,28.0,49263.0,0.0,22000.0,23.0,49262.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49256.0,124.0,20000.0,30.0,49253.0,138.0,20000.0,,,,,,,,
0:18,26.0,49261.0,0.0,22000.0,28.0,49261.0,0.0,21000.0,23.0,49261.0,0.0,21000.0,25.0,49267.0,0.0,20000.0,31.0,49258.0,124.0,20000.0,30.0,49257.0,140.0,20000.0,,,,,,,,
0:18,26.0,49263.0,0.0,22000.0,28.0,49260.0,0.0,22000.0,23.0,49265.0,0.0,21000.0,25.0,49271.0,0.0,20000.0,31.0,49258.0,126.0,20000.0,30.0,49245.0,140.0,20000.0,,,,,,,,
0:19,26.0,49265.0,0.0,22000.0,28.0,49257.0,0.0,21000.0,23.0,49265.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49259.0,126.0,20000.0,30.0,49258.0,138.0,20000.0,,,,,,,,
0:20,26.0,49260.0,0.0,22000.0,28.0,49257.0,0.0,22000.0,23.0,49261.0,0.0,21000.0,25.0,49267.0,0.0,20000.0,31.0,49258.0,124.0,20000.0,30.0,49259.0,138.0,20000.0,,,,,,,,
0:20,26.0,49257.0,0.0,22000.0,28.0,49255.0,0.0,22000.0,23.0,49266.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49256.0,126.0,20000.0,30.0,49260.0,138.0,20000.0,,,,,,,,
0:21,26.0,49260.0,0.0,22000.0,28.0,49255.0,0.0,21000.0,23.0,49265.0,0.0,21000.0,25.0,49276.0,0.0,20000.0,31.0,49257.0,126.0,20000.0,30.0,49258.0,140.0,20000.0,,,,,,,,
0:21,26.0,49260.0,0.0,22000.0,28.0,49263.0,0.0,22000.0,23.0,49265.0,0.0,21000.0,25.0,49267.0,0.0,20000.0,31.0,49255.0,126.0,20000.0,30.0,49257.0,136.0,20000.0,,,,,,,,
0:22,26.0,49258.0,0.0,22000.0,28.0,49259.0,0.0,21000.0,23.0,49266.0,0.0,21000.0,25.0,49265.0,0.0,20000.0,31.0,49254.0,126.0,20000.0,30.0,49253.0,140.0,20000.0,,,,,,,,
0:22,26.0,49258.0,0.0,22000.0,28.0,49256.0,0.0,22000.0,23.0,49262.0,0.0,21000.0,25.0,49269.0,0.0,20000.0,31.0,49260.0,126.0,20000.0,30.0,49254.0,140.0,20000.0,,,,,,,,
0:23,26.0,49256.0,0.0,22000.0,28.0,49257.0,0.0,21000.0,23.0,49265.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49253.0,126.0,20000.0,30.0,49258.0,136.0,20000.0,,,,,,,,
0:23,26.0,49257.0,0.0,22000.0,28.0,49262.0,0.0,22000.0,23.0,49265.0,0.0,21000.0,25.0,49269.0,0.0,20000.0,31.0,49260.0,126.0,20000.0,30.0,49255.0,140.0,20000.0,,,,,,,,
0:24,26.0,49257.0,0.0,22000.0,28.0,49256.0,0.0,21000.0,23.0,49263.0,0.0,21000.0,25.0,49267.0,0.0,20000.0,31.0,49260.0,124.0,20000.0,30.0,49255.0,136.0,20000.0,,,,,,,,
0:24,26.0,49255.0,0.0,22000.0,28.0,49256.0,0.0,21000.0,23.0,49266.0,0.0,21000.0,25.0,49269.0,0.0,20000.0,31.0,49258.0,128.0,20000.0,30.0,49255.0,140.0,20000.0,,,,,,,,
0:25,26.0,49260.0,0.0,22000.0,28.0,49259.0,0.0,22000.0,23.0,49270.0,0.0,21000.0,25.0,49269.0,0.0,20000.0,31.0,49260.0,128.0,20000.0,30.0,49254.0,140.0,20000.0,,,,,,,,
0:25,26.0,49259.0,0.0,22000.0,28.0,49257.0,0.0,22000.0,23.0,49265.0,0.0,21000.0,25.0,49267.0,0.0,20000.0,31.0,49254.0,128.0,20000.0,30.0,49255.0,140.0,20000.0,,,,,,,,
0:26,26.0,49259.0,0.0,22000.0,28.0,49260.0,0.0,22000.0,23.0,49266.0,0.0,21000.0,25.0,49270.0,0.0,20000.0,31.0,49256.0,128.0,20000.0,30.0,49255.0,138.0,20000.0,,,,,,,,
0:26,26.0,49257.0,0.0,22000.0,28.0,49257.0,0.0,21000.0,23.0,49269.0,0.0,21000.0,25.0,49267.0,0.0,20000.0,31.0,49258.0,128.0,20000.0,30.0,49253.0,140.0,20000.0,,,,,,,,
0:27,26.0,49256.0,0.0,22000.0,28.0,49256.0,0.0,22000.0,23.0,49264.0,0.0,21000.0,25.0,49265.0,0.0,20000.0,31.0,49262.0,128.0,20000.0,30.0,49253.0,140.0,20000.0,,,,,,,,
0:27,26.0,49257.0,0.0,22000.0,28.0,49259.0,0.0,21000.0,23.0,49264.0,0.0,21000.0,25.0,49272.0,0.0,20000.0,31.0,49251.0,128.0,20000.0,30.0,49254.0,140.0,20000.0,,,,,,,,
0:28,26.0,49257.0,0.0,22000.0,28.0,49258.0,0.0,22000.0,23.0,49263.0,0.0,21000.0,25.0,49265.0,0.0,20000.0,31.0,49250.0,126.0,20000.0,30.0,49252.0,140.0,20000.0,,,,,,,,
0:29,26.0,49255.0,0.0,22000.0,28.0,49254.0,0.0,21000.0,23.0,49258.0,0.0,21000.0,25.0,49263.0,0.0,20000.0,31.0,49254.0,128.0,20000.0,30.0,49249.0,138.0,20000.0,,,,,,,,
0:29,26.0,49256.0,0.0,22000.0,28.0,49253.0,0.0,21000.0,23.0,49263.0,0.0,21000.0,25.0,49266.0,0.0,20000.0,31.0,49251.0,124.0,20000.0,30.0,49254.0,142.0,20000.0,,,,,,,,
0:30,26.0,49260.0,0.0,22000.0,28.0,49256.0,0.0,22000.0,23.0,49264.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49255.0,128.0,20000.0,30.0,49249.0,140.0,20000.0,,,,,,,,
0:30,26.0,49258.0,0.0,22000.0,28.0,49261.0,0.0,21000.0,23.0,49262.0,0.0,21000.0,25.0,49264.0,0.0,20000.0,31.0,49249.0,128.0,20000.0,30.0,49253.0,144.0,20000.0,,,,,,,,
0:31,26.0,49257.0,0.0,22000.0,28.0,49253.0,0.0,22000.0,23.0,49260.0,0.0,21000.0,25.0,49268.0,0.0,20000.0,31.0,49259.0,128.0,20000.0,30.0,49253.0,140.0,20000.0,,,,,,,,
