Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,28.0,48857.0,360.0,21000.0,31.0,48851.0,356.0,20000.0,25.0,48871.0,472.0,20000.0,27.0,48886.0,467.0,19000.0,30.0,48868.0,1379.0,18000.0,31.0,48877.0,1504.0,18000.0,,,,,,,,
0:0,28.0,48872.0,107.0,21000.0,31.0,48859.0,156.0,20000.0,25.0,48861.0,284.0,20000.0,27.0,48886.0,273.0,19000.0,30.0,48888.0,1211.0,18000.0,31.0,48866.0,1332.0,18000.0,,,,,,,,
0:1,28.0,48863.0,319.0,21000.0,31.0,48846.0,354.0,20000.0,25.0,48856.0,440.0,20000.0,27.0,48888.0,446.0,19000.0,30.0,48876.0,1344.0,18000.0,31.0,48871.0,1468.0,18000.0,,,,,,,,
0:1,28.0,48863.0,76.0,21000.0,31.0,48864.0,150.0,20000.0,25.0,48863.0,294.0,20000.0,27.0,48882.0,285.0,19000.0,30.0,48881.0,1212.0,18000.0,31.0,48872.0,1338.0,18000.0,,,,,,,,
0:2,28.0,48856.0,341.0,21000.0,31.0,48859.0,352.0,20000.0,25.0,48875.0,432.0,20000.0,27.0,48876.0,458.0,19000.0,30.0,48864.0,1372.0,18000.0,31.0,48880.0,1473.0,18000.0,,,,,,,,
0:2,28.0,48865.0,124.0,21000.0,31.0,48851.0,178.0,20000.0,25.0,48876.0,302.0,20000.0,27.0,48895.0,295.0,19000.0,30.0,48865.0,1208.0,18000.0,31.0,48879.0,1340.0,18000.0,,,,,,,,
0:3,28.0,48866.0,356.0,21000.0,31.0,48853.0,366.0,20000.0,25.0,48855.0,462.0,20000.0,27.0,48861.0,436.0,19000.0,30.0,48874.0,1358.0,18000.0,31.0,48855.0,1476.0,18000.0,,,,,,,,
0:4,28.0,48866.0,96.0,21000.0,31.0,48859.0,150.0,20000.0,25.0,48868.0,280.0,20000.0,27.0,48868.0,266.0,19000.0,30.0,48885.0,1192.0,18000.0,31.0,48863.0,1318.0,18000.0,,,,,,,,
0:4,28.0,48850.0,336.0,21000.0,31.0,48851.0,426.0,21000.0,25.0,48857.0,508.0,20000.0,27.0,48874.0,468.0,19000.0,30.0,48867.0,1334.0,18000.0,31.0,48877.0,1488.0,18000.0,,,,,,,,
0:5,28.0,48849.0,602.0,21000.0,31.0,48845.0,632.0,20000.0,25.0,48853.0,675.0,20000.0,27.0,48876.0,738.0,19000.0,30.0,48857.0,1547.0,18000.0,30.0,48868.0,1684.0,18000.0,,,,,,,,
