Time,SoC_1,Voltage_1,Current_1,Temperature_1,B_Status_1,V_Status_1,C_Status_1,T_Status_1,SoC_2,Voltage_2,Current_2,Temperature_2,B_Status_2,V_Status_2,C_Status_2,T_Status_2,SoC_3,Voltage_3,Current_3,Temperature_3,B_Status_3,V_Status_3,C_Status_3,T_Status_3,SoC_4,Voltage_4,Current_4,Temperature_4,B_Status_4,V_Status_4,C_Status_4,T_Status_4,SoC_5,Voltage_5,Current_5,Temperature_5,B_Status_5,V_Status_5,C_Status_5,T_Status_5,SoC_6,Voltage_6,Current_6,Temperature_6,B_Status_6,V_Status_6,C_Status_6,T_Status_6,SoC_7,Voltage_7,Current_7,Temperature_7,B_Status_7,V_Status_7,C_Status_7,T_Status_7,SoC_8,Voltage_8,Current_8,Temperature_8,B_Status_8,V_Status_8,C_Status_8,T_Status_8
03:07:42,69.0,49.352,1.138,28.0,Dischg,Normal,Normal,Normal,72.0,49.345,1.07,28.0,Dischg,Normal,Normal,Normal,67.0,49.391,1.196,28.0,Dischg,Normal,Normal,Normal,67.0,49.405,1.154,27.0,Dischg,Normal,Normal,Normal,66.0,49.405,2.154,27.0,Dischg,Normal,Normal,Normal,67.0,49.402,2.81,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:08:13,69.0,49.343,1.303,28.0,Dischg,Normal,Normal,Normal,72.0,49.32,1.218,28.0,Dischg,Normal,Normal,Normal,66.0,49.38,1.328,28.0,Dischg,Normal,Normal,Normal,67.0,49.39,1.294,27.0,Dischg,Normal,Normal,Normal,66.0,49.385,2.266,27.0,Dischg,Normal,Normal,Normal,66.0,49.39,2.912,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:08:45,69.0,49.309,2.047,28.0,Dischg,Normal,Normal,Normal,72.0,49.312,1.894,28.0,Dischg,Normal,Normal,Normal,66.0,49.352,2.022,28.0,Dischg,Normal,Normal,Normal,67.0,49.365,1.798,27.0,Dischg,Normal,Normal,Normal,66.0,49.378,2.716,27.0,Dischg,Normal,Normal,Normal,66.0,49.363,3.338,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:09:17,69.0,49.307,1.585,28.0,Dischg,Normal,Normal,Normal,72.0,49.299,1.478,28.0,Dischg,Normal,Normal,Normal,66.0,49.353,1.576,28.0,Dischg,Normal,Normal,Normal,67.0,49.357,1.578,27.0,Dischg,Normal,Normal,Normal,66.0,49.375,2.494,27.0,Dischg,Normal,Normal,Normal,66.0,49.367,3.122,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:09:49,69.0,49.274,1.823,28.0,Dischg,Normal,Normal,Normal,72.0,49.305,1.718,28.0,Dischg,Normal,Normal,Normal,66.0,49.323,1.802,28.0,Dischg,Normal,Normal,Normal,67.0,49.358,1.73,27.0,Dischg,Normal,Normal,Normal,66.0,49.356,2.643,27.0,Dischg,Normal,Normal,Normal,66.0,49.371,3.228,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:10:20,69.0,49.283,1.936,28.0,Dischg,Normal,Normal,Normal,72.0,49.292,1.799,28.0,Dischg,Normal,Normal,Normal,66.0,49.342,1.883,28.0,Dischg,Normal,Normal,Normal,67.0,49.361,1.794,27.0,Dischg,Normal,Normal,Normal,66.0,49.356,2.678,27.0,Dischg,Normal,Normal,Normal,66.0,49.347,3.26,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:10:52,69.0,49.26,2.216,28.0,Dischg,Normal,Normal,Normal,72.0,49.271,2.035,28.0,Dischg,Normal,Normal,Normal,66.0,49.308,2.103,28.0,Dischg,Normal,Normal,Normal,67.0,49.34,1.98,27.0,Dischg,Normal,Normal,Normal,65.0,49.336,2.819,27.0,Dischg,Normal,Normal,Normal,66.0,49.351,3.396,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:11:24,69.0,49.279,2.131,28.0,Dischg,Normal,Normal,Normal,72.0,49.274,1.993,28.0,Dischg,Normal,Normal,Normal,66.0,49.328,2.063,28.0,Dischg,Normal,Normal,Normal,67.0,49.333,1.934,27.0,Dischg,Normal,Normal,Normal,65.0,49.349,2.786,27.0,Dischg,Normal,Normal,Normal,66.0,49.341,3.32,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:11:55,69.0,49.257,2.029,28.0,Dischg,Normal,Normal,Normal,72.0,49.277,1.96,28.0,Dischg,Normal,Normal,Normal,66.0,49.307,1.997,28.0,Dischg,Normal,Normal,Normal,67.0,49.347,1.9,27.0,Dischg,Normal,Normal,Normal,65.0,49.334,2.742,27.0,Dischg,Normal,Normal,Normal,66.0,49.351,3.26,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:12:27,69.0,49.278,1.93,28.0,Dischg,Normal,Normal,Normal,72.0,49.258,1.764,28.0,Dischg,Normal,Normal,Normal,66.0,49.324,1.857,28.0,Dischg,Normal,Normal,Normal,67.0,49.324,1.85,27.0,Dischg,Normal,Normal,Normal,65.0,49.33,2.686,27.0,Dischg,Normal,Normal,Normal,66.0,49.33,3.13,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:12:59,69.0,49.277,1.714,28.0,Dischg,Normal,Normal,Normal,72.0,49.268,1.629,28.0,Dischg,Normal,Normal,Normal,66.0,49.33,1.77,28.0,Dischg,Normal,Normal,Normal,67.0,49.341,1.702,27.0,Dischg,Normal,Normal,Normal,65.0,49.339,2.533,27.0,Dischg,Normal,Normal,Normal,66.0,49.33,3.032,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:13:30,69.0,49.257,1.642,28.0,Dischg,Normal,Normal,Normal,71.0,49.257,1.559,28.0,Dischg,Normal,Normal,Normal,66.0,49.306,1.707,28.0,Dischg,Normal,Normal,Normal,66.0,49.332,1.656,27.0,Dischg,Normal,Normal,Normal,65.0,49.327,2.475,27.0,Dischg,Normal,Normal,Normal,66.0,49.339,2.964,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:14:02,69.0,49.267,1.612,28.0,Dischg,Normal,Normal,Normal,71.0,49.243,1.568,28.0,Dischg,Normal,Normal,Normal,66.0,49.296,1.678,28.0,Dischg,Normal,Normal,Normal,66.0,49.318,1.638,27.0,Dischg,Normal,Normal,Normal,65.0,49.329,2.47,27.0,Dischg,Normal,Normal,Normal,66.0,49.328,2.912,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:14:34,69.0,49.238,2.214,28.0,Dischg,Normal,Normal,Normal,71.0,49.268,2.104,28.0,Dischg,Normal,Normal,Normal,66.0,49.306,2.162,28.0,Dischg,Normal,Normal,Normal,66.0,49.32,2.026,27.0,Dischg,Normal,Normal,Normal,65.0,49.319,2.794,27.0,Dischg,Normal,Normal,Normal,66.0,49.327,3.242,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:15:06,69.0,49.264,2.172,28.0,Dischg,Normal,Normal,Normal,71.0,49.24,2.07,28.0,Dischg,Normal,Normal,Normal,66.0,49.307,2.148,28.0,Dischg,Normal,Normal,Normal,66.0,49.306,2.036,27.0,Dischg,Normal,Normal,Normal,65.0,49.316,2.808,27.0,Dischg,Normal,Normal,Normal,66.0,49.309,3.228,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:15:37,69.0,49.25,2.362,28.0,Dischg,Normal,Normal,Normal,71.0,49.237,2.222,28.0,Dischg,Normal,Normal,Normal,66.0,49.304,2.29,28.0,Dischg,Normal,Normal,Normal,66.0,49.304,2.128,27.0,Dischg,Normal,Normal,Normal,65.0,49.311,2.86,27.0,Dischg,Normal,Normal,Normal,66.0,49.299,3.28,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:16:09,69.0,49.222,1.981,28.0,Dischg,Normal,Normal,Normal,71.0,49.221,2.025,28.0,Dischg,Normal,Normal,Normal,66.0,49.273,2.112,28.0,Dischg,Normal,Normal,Normal,66.0,49.306,1.914,27.0,Dischg,Normal,Normal,Normal,65.0,49.294,2.67,27.0,Dischg,Normal,Normal,Normal,66.0,49.316,3.15,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:16:41,69.0,49.233,1.327,28.0,Dischg,Normal,Normal,Normal,71.0,49.248,1.31,28.0,Dischg,Normal,Normal,Normal,66.0,49.297,1.536,28.0,Dischg,Normal,Normal,Normal,66.0,49.318,1.55,27.0,Dischg,Normal,Normal,Normal,65.0,49.3,2.308,27.0,Dischg,Normal,Normal,Normal,66.0,49.323,2.718,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:17:12,69.0,49.269,1.797,27.0,Dischg,Normal,Normal,Normal,71.0,49.25,1.716,28.0,Dischg,Normal,Normal,Normal,66.0,49.295,1.853,28.0,Dischg,Normal,Normal,Normal,66.0,49.306,1.752,27.0,Dischg,Normal,Normal,Normal,65.0,49.321,2.512,27.0,Dischg,Normal,Normal,Normal,66.0,49.302,2.864,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:17:44,69.0,49.24,1.634,28.0,Dischg,Normal,Normal,Normal,71.0,49.243,1.56,28.0,Dischg,Normal,Normal,Normal,66.0,49.295,1.738,28.0,Dischg,Normal,Normal,Normal,66.0,49.322,1.66,27.0,Dischg,Normal,Normal,Normal,65.0,49.303,2.37,27.0,Dischg,Normal,Normal,Normal,65.0,49.323,2.746,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:18:16,69.0,49.243,1.675,28.0,Dischg,Normal,Normal,Normal,71.0,49.241,1.622,28.0,Dischg,Normal,Normal,Normal,66.0,49.284,1.752,28.0,Dischg,Normal,Normal,Normal,66.0,49.309,1.678,27.0,Dischg,Normal,Normal,Normal,65.0,49.307,2.394,27.0,Dischg,Normal,Normal,Normal,65.0,49.316,2.744,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:18:47,69.0,49.245,1.74,28.0,Dischg,Normal,Normal,Normal,71.0,49.257,1.668,28.0,Dischg,Normal,Normal,Normal,66.0,49.296,1.817,28.0,Dischg,Normal,Normal,Normal,66.0,49.322,1.693,27.0,Dischg,Normal,Normal,Normal,65.0,49.305,2.408,27.0,Dischg,Normal,Normal,Normal,65.0,49.313,2.75,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:19:19,69.0,49.24,1.728,28.0,Dischg,Normal,Normal,Normal,71.0,49.248,1.644,28.0,Dischg,Normal,Normal,Normal,66.0,49.288,1.717,28.0,Dischg,Normal,Normal,Normal,66.0,49.317,1.688,27.0,Dischg,Normal,Normal,Normal,65.0,49.297,2.39,27.0,Dischg,Normal,Normal,Normal,65.0,49.314,2.718,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:19:51,69.0,49.244,1.009,28.0,Dischg,Normal,Normal,Normal,71.0,49.254,0.968,28.0,Dischg,Normal,Normal,Normal,66.0,49.307,1.28,28.0,Dischg,Normal,Normal,Normal,66.0,49.325,1.292,27.0,Dischg,Normal,Normal,Normal,65.0,49.311,2.001,27.0,Dischg,Normal,Normal,Normal,65.0,49.321,2.312,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:20:23,69.0,49.25,1.151,28.0,Dischg,Normal,Normal,Normal,71.0,49.258,1.112,28.0,Dischg,Normal,Normal,Normal,66.0,49.304,1.326,28.0,Dischg,Normal,Normal,Normal,66.0,49.321,1.301,27.0,Dischg,Normal,Normal,Normal,65.0,49.307,2.016,27.0,Dischg,Normal,Normal,Normal,65.0,49.327,2.308,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:20:54,69.0,49.277,1.309,28.0,Dischg,Normal,Normal,Normal,71.0,49.281,1.278,28.0,Dischg,Normal,Normal,Normal,66.0,49.317,1.456,28.0,Dischg,Normal,Normal,Normal,66.0,49.314,1.389,27.0,Dischg,Normal,Normal,Normal,65.0,49.329,2.068,27.0,Dischg,Normal,Normal,Normal,65.0,49.317,2.364,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:21:26,69.0,49.269,1.22,28.0,Dischg,Normal,Normal,Normal,71.0,49.271,1.162,28.0,Dischg,Normal,Normal,Normal,66.0,49.312,1.356,28.0,Dischg,Normal,Normal,Normal,66.0,49.329,1.326,27.0,Dischg,Normal,Normal,Normal,65.0,49.315,1.995,27.0,Dischg,Normal,Normal,Normal,65.0,49.323,2.274,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:21:58,68.0,49.267,1.418,27.0,Dischg,Normal,Normal,Normal,71.0,49.28,1.356,28.0,Dischg,Normal,Normal,Normal,66.0,49.318,1.504,28.0,Dischg,Normal,Normal,Normal,66.0,49.333,1.419,27.0,Dischg,Normal,Normal,Normal,65.0,49.322,2.08,27.0,Dischg,Normal,Normal,Normal,65.0,49.321,2.346,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:22:29,68.0,49.267,1.142,28.0,Dischg,Normal,Normal,Normal,71.0,49.261,1.151,28.0,Dischg,Normal,Normal,Normal,66.0,49.302,1.333,28.0,Dischg,Normal,Normal,Normal,66.0,49.32,1.296,27.0,Dischg,Normal,Normal,Normal,65.0,49.318,1.928,27.0,Dischg,Normal,Normal,Normal,65.0,49.327,2.188,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:23:01,68.0,49.279,1.17,27.0,Dischg,Normal,Normal,Normal,71.0,49.28,1.067,28.0,Dischg,Normal,Normal,Normal,66.0,49.306,1.269,28.0,Dischg,Normal,Normal,Normal,66.0,49.314,1.27,27.0,Dischg,Normal,Normal,Normal,64.0,49.331,1.908,27.0,Dischg,Normal,Normal,Normal,65.0,49.324,2.132,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:23:33,68.0,49.281,1.118,28.0,Dischg,Normal,Normal,Normal,71.0,49.275,1.123,28.0,Dischg,Normal,Normal,Normal,66.0,49.3,1.293,28.0,Dischg,Normal,Normal,Normal,66.0,49.326,1.276,27.0,Dischg,Normal,Normal,Normal,64.0,49.318,1.876,27.0,Dischg,Normal,Normal,Normal,65.0,49.326,2.128,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:24:04,68.0,49.256,1.29,28.0,Dischg,Normal,Normal,Normal,71.0,49.269,1.21,28.0,Dischg,Normal,Normal,Normal,65.0,49.316,1.396,28.0,Dischg,Normal,Normal,Normal,66.0,49.332,1.32,27.0,Dischg,Normal,Normal,Normal,64.0,49.313,1.942,27.0,Dischg,Normal,Normal,Normal,65.0,49.326,2.174,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:24:36,68.0,49.273,1.122,28.0,Dischg,Normal,Normal,Normal,71.0,49.262,1.143,28.0,Dischg,Normal,Normal,Normal,65.0,49.301,1.295,28.0,Dischg,Normal,Normal,Normal,66.0,49.33,1.286,27.0,Dischg,Normal,Normal,Normal,64.0,49.317,1.858,27.0,Dischg,Normal,Normal,Normal,65.0,49.328,2.1,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:25:08,68.0,49.256,1.215,28.0,Dischg,Normal,Normal,Normal,71.0,49.259,1.198,28.0,Dischg,Normal,Normal,Normal,65.0,49.305,1.392,28.0,Dischg,Normal,Normal,Normal,66.0,49.329,1.302,27.0,Dischg,Normal,Normal,Normal,64.0,49.312,1.885,27.0,Dischg,Normal,Normal,Normal,65.0,49.329,2.124,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:25:40,68.0,49.266,1.297,28.0,Dischg,Normal,Normal,Normal,71.0,49.27,1.249,28.0,Dischg,Normal,Normal,Normal,65.0,49.319,1.395,28.0,Dischg,Normal,Normal,Normal,66.0,49.329,1.34,27.0,Dischg,Normal,Normal,Normal,64.0,49.315,1.921,27.0,Dischg,Normal,Normal,Normal,65.0,49.323,2.14,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:26:11,68.0,49.279,0.88,28.0,Dischg,Normal,Normal,Normal,71.0,49.28,0.897,28.0,Dischg,Normal,Normal,Normal,65.0,49.324,1.092,28.0,Dischg,Normal,Normal,Normal,66.0,49.341,1.071,27.0,Dischg,Normal,Normal,Normal,64.0,49.322,1.657,27.0,Dischg,Normal,Normal,Normal,65.0,49.33,1.87,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:26:43,68.0,49.302,0.817,28.0,Dischg,Normal,Normal,Normal,71.0,49.303,0.967,28.0,Dischg,Normal,Normal,Normal,65.0,49.317,1.158,28.0,Dischg,Normal,Normal,Normal,66.0,49.328,1.025,27.0,Dischg,Normal,Normal,Normal,64.0,49.34,1.604,27.0,Dischg,Normal,Normal,Normal,65.0,49.325,1.904,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:27:15,68.0,49.291,1.052,28.0,Dischg,Normal,Normal,Normal,71.0,49.288,1.012,28.0,Dischg,Normal,Normal,Normal,65.0,49.332,1.172,28.0,Dischg,Normal,Normal,Normal,66.0,49.337,1.149,27.0,Dischg,Normal,Normal,Normal,64.0,49.332,1.703,27.0,Dischg,Normal,Normal,Normal,65.0,49.332,1.894,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:27:46,68.0,49.305,0.762,28.0,Dischg,Normal,Normal,Normal,71.0,49.297,0.747,28.0,Dischg,Normal,Normal,Normal,65.0,49.323,0.95,28.0,Dischg,Normal,Normal,Normal,66.0,49.331,0.994,27.0,Dischg,Normal,Normal,Normal,64.0,49.34,1.547,27.0,Dischg,Normal,Normal,Normal,65.0,49.331,1.736,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:28:18,68.0,49.297,1.056,28.0,Dischg,Normal,Normal,Normal,71.0,49.29,1.015,28.0,Dischg,Normal,Normal,Normal,65.0,49.311,1.191,28.0,Dischg,Normal,Normal,Normal,66.0,49.33,1.14,27.0,Dischg,Normal,Normal,Normal,64.0,49.332,1.684,27.0,Dischg,Normal,Normal,Normal,65.0,49.335,1.872,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:28:50,68.0,49.285,1.238,28.0,Dischg,Normal,Normal,Normal,71.0,49.288,1.17,28.0,Dischg,Normal,Normal,Normal,65.0,49.334,1.323,28.0,Dischg,Normal,Normal,Normal,66.0,49.34,1.24,27.0,Dischg,Normal,Normal,Normal,64.0,49.329,1.757,27.0,Dischg,Normal,Normal,Normal,65.0,49.326,1.94,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:29:21,68.0,49.266,1.171,28.0,Dischg,Normal,Normal,Normal,71.0,49.275,1.07,28.0,Dischg,Normal,Normal,Normal,65.0,49.317,1.259,28.0,Dischg,Normal,Normal,Normal,66.0,49.328,1.192,27.0,Dischg,Normal,Normal,Normal,64.0,49.331,1.715,27.0,Dischg,Normal,Normal,Normal,65.0,49.339,1.868,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:29:53,68.0,49.301,0.917,28.0,Dischg,Normal,Normal,Normal,71.0,49.3,0.88,28.0,Dischg,Normal,Normal,Normal,65.0,49.324,1.193,28.0,Dischg,Normal,Normal,Normal,66.0,49.341,1.062,27.0,Dischg,Normal,Normal,Normal,64.0,49.337,1.584,27.0,Dischg,Normal,Normal,Normal,65.0,49.328,1.746,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:30:25,68.0,49.281,0.953,28.0,Dischg,Normal,Normal,Normal,71.0,49.279,0.918,28.0,Dischg,Normal,Normal,Normal,65.0,49.329,1.118,28.0,Dischg,Normal,Normal,Normal,66.0,49.345,1.084,27.0,Dischg,Normal,Normal,Normal,64.0,49.321,1.59,27.0,Dischg,Normal,Normal,Normal,65.0,49.335,1.75,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:30:57,68.0,49.285,1.174,28.0,Dischg,Normal,Normal,Normal,71.0,49.289,1.144,28.0,Dischg,Normal,Normal,Normal,65.0,49.325,1.28,28.0,Dischg,Normal,Normal,Normal,66.0,49.333,1.212,27.0,Dischg,Normal,Normal,Normal,64.0,49.327,1.714,27.0,Dischg,Normal,Normal,Normal,64.0,49.324,1.862,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:31:28,68.0,49.295,1.202,28.0,Dischg,Normal,Normal,Normal,71.0,49.292,1.15,28.0,Dischg,Normal,Normal,Normal,65.0,49.329,1.296,28.0,Dischg,Normal,Normal,Normal,66.0,49.339,1.229,27.0,Dischg,Normal,Normal,Normal,64.0,49.318,1.718,27.0,Dischg,Normal,Normal,Normal,64.0,49.325,1.858,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:32:00,68.0,49.272,1.03,28.0,Dischg,Normal,Normal,Normal,71.0,49.269,1.004,28.0,Dischg,Normal,Normal,Normal,65.0,49.327,1.166,28.0,Dischg,Normal,Normal,Normal,66.0,49.328,1.143,27.0,Dischg,Normal,Normal,Normal,64.0,49.331,1.626,27.0,Dischg,Normal,Normal,Normal,64.0,49.329,1.77,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:32:32,68.0,49.297,1.086,28.0,Dischg,Normal,Normal,Normal,71.0,49.295,1.034,28.0,Dischg,Normal,Normal,Normal,65.0,49.312,1.2,28.0,Dischg,Normal,Normal,Normal,66.0,49.32,1.166,27.0,Dischg,Normal,Normal,Normal,64.0,49.334,1.67,27.0,Dischg,Normal,Normal,Normal,64.0,49.328,1.788,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:33:03,68.0,49.282,1.128,28.0,Dischg,Normal,Normal,Normal,71.0,49.285,1.088,28.0,Dischg,Normal,Normal,Normal,65.0,49.31,1.236,28.0,Dischg,Normal,Normal,Normal,66.0,49.326,1.181,27.0,Dischg,Normal,Normal,Normal,64.0,49.333,1.655,27.0,Dischg,Normal,Normal,Normal,64.0,49.328,1.78,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:33:35,68.0,49.293,1.038,28.0,Dischg,Normal,Normal,Normal,71.0,49.295,0.857,28.0,Dischg,Normal,Normal,Normal,65.0,49.312,1.056,28.0,Dischg,Normal,Normal,Normal,65.0,49.327,1.125,27.0,Dischg,Normal,Normal,Normal,64.0,49.33,1.585,27.0,Dischg,Normal,Normal,Normal,64.0,49.323,1.648,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:34:07,68.0,49.276,1.146,28.0,Dischg,Normal,Normal,Normal,71.0,49.284,1.076,28.0,Dischg,Normal,Normal,Normal,65.0,49.315,1.233,28.0,Dischg,Normal,Normal,Normal,65.0,49.332,1.185,27.0,Dischg,Normal,Normal,Normal,64.0,49.331,1.638,27.0,Dischg,Normal,Normal,Normal,64.0,49.329,1.764,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:34:39,68.0,49.296,0.935,28.0,Dischg,Normal,Normal,Normal,71.0,49.295,0.923,28.0,Dischg,Normal,Normal,Normal,65.0,49.317,1.101,28.0,Dischg,Normal,Normal,Normal,65.0,49.331,1.088,27.0,Dischg,Normal,Normal,Normal,64.0,49.326,1.545,27.0,Dischg,Normal,Normal,Normal,64.0,49.319,1.67,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:35:10,68.0,49.275,1.103,28.0,Dischg,Normal,Normal,Normal,71.0,49.283,1.065,28.0,Dischg,Normal,Normal,Normal,65.0,49.328,1.215,28.0,Dischg,Normal,Normal,Normal,65.0,49.335,1.165,27.0,Dischg,Normal,Normal,Normal,64.0,49.333,1.615,27.0,Dischg,Normal,Normal,Normal,64.0,49.338,1.732,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:35:42,68.0,49.279,1.083,28.0,Dischg,Normal,Normal,Normal,71.0,49.289,1.056,28.0,Dischg,Normal,Normal,Normal,65.0,49.319,1.19,28.0,Dischg,Normal,Normal,Normal,65.0,49.326,1.157,27.0,Dischg,Normal,Normal,Normal,64.0,49.329,1.602,27.0,Dischg,Normal,Normal,Normal,64.0,49.329,1.718,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:36:14,68.0,49.272,1.071,27.0,Dischg,Normal,Normal,Normal,71.0,49.284,1.027,28.0,Dischg,Normal,Normal,Normal,65.0,49.316,1.238,28.0,Dischg,Normal,Normal,Normal,65.0,49.332,1.157,27.0,Dischg,Normal,Normal,Normal,64.0,49.331,1.597,27.0,Dischg,Normal,Normal,Normal,64.0,49.33,1.676,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:36:45,68.0,49.289,0.918,27.0,Dischg,Normal,Normal,Normal,71.0,49.276,0.904,28.0,Dischg,Normal,Normal,Normal,65.0,49.322,1.09,28.0,Dischg,Normal,Normal,Normal,65.0,49.332,1.069,27.0,Dischg,Normal,Normal,Normal,64.0,49.316,1.501,27.0,Dischg,Normal,Normal,Normal,64.0,49.323,1.602,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:37:17,68.0,49.291,1.059,27.0,Dischg,Normal,Normal,Normal,70.0,49.285,0.913,28.0,Dischg,Normal,Normal,Normal,65.0,49.322,1.08,28.0,Dischg,Normal,Normal,Normal,65.0,49.331,1.139,27.0,Dischg,Normal,Normal,Normal,64.0,49.318,1.566,27.0,Dischg,Normal,Normal,Normal,64.0,49.328,1.606,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:37:49,68.0,49.286,1.118,27.0,Dischg,Normal,Normal,Normal,70.0,49.291,1.082,28.0,Dischg,Normal,Normal,Normal,65.0,49.304,1.232,28.0,Dischg,Normal,Normal,Normal,65.0,49.321,1.158,27.0,Dischg,Normal,Normal,Normal,64.0,49.332,1.602,27.0,Dischg,Normal,Normal,Normal,64.0,49.32,1.696,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:38:20,68.0,49.292,1.125,27.0,Dischg,Normal,Normal,Normal,70.0,49.291,1.092,28.0,Dischg,Normal,Normal,Normal,65.0,49.309,1.236,28.0,Dischg,Normal,Normal,Normal,65.0,49.322,1.16,27.0,Dischg,Normal,Normal,Normal,64.0,49.323,1.594,27.0,Dischg,Normal,Normal,Normal,64.0,49.323,1.68,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:38:52,68.0,49.272,1.163,28.0,Dischg,Normal,Normal,Normal,70.0,49.293,1.117,28.0,Dischg,Normal,Normal,Normal,65.0,49.321,1.254,28.0,Dischg,Normal,Normal,Normal,65.0,49.328,1.182,27.0,Dischg,Normal,Normal,Normal,64.0,49.326,1.606,27.0,Dischg,Normal,Normal,Normal,64.0,49.331,1.69,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:39:24,68.0,49.269,1.074,28.0,Dischg,Normal,Normal,Normal,70.0,49.28,1.043,28.0,Dischg,Normal,Normal,Normal,65.0,49.326,1.19,28.0,Dischg,Normal,Normal,Normal,65.0,49.337,1.141,27.0,Dischg,Normal,Normal,Normal,64.0,49.321,1.556,27.0,Dischg,Normal,Normal,Normal,64.0,49.332,1.644,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
