Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,88.0,49798.0,1356.0,24000.0,85.0,49797.0,1548.0,24000.0,88.0,49821.0,1262.0,24000.0,86.0,49804.0,1464.0,23000.0,90.0,49781.0,1282.0,22000.0,89.0,49799.0,934.0,22000.0,,,,,,,,
0:0,88.0,49806.0,1237.0,24000.0,85.0,49800.0,1424.0,24000.0,88.0,49810.0,1177.0,23000.0,86.0,49797.0,1350.0,23000.0,90.0,49783.0,1140.0,22000.0,89.0,49795.0,835.0,22000.0,,,,,,,,
0:1,88.0,49783.0,1249.0,24000.0,85.0,49803.0,1424.0,24000.0,88.0,49813.0,1170.0,23000.0,86.0,49790.0,1358.0,23000.0,90.0,49791.0,1144.0,22000.0,89.0,49785.0,840.0,22000.0,,,,,,,,
0:1,88.0,49808.0,1334.0,24000.0,85.0,49798.0,1488.0,24000.0,88.0,49812.0,1228.0,24000.0,86.0,49798.0,1415.0,23000.0,90.0,49779.0,1218.0,22000.0,89.0,49794.0,885.0,22000.0,,,,,,,,
0:2,88.0,49783.0,964.0,24000.0,85.0,49799.0,1198.0,24000.0,88.0,49798.0,1010.0,24000.0,86.0,49793.0,1135.0,23000.0,90.0,49789.0,944.0,22000.0,89.0,49786.0,618.0,22000.0,,,,,,,,
0:3,88.0,49810.0,1244.0,24000.0,85.0,49786.0,1414.0,24000.0,88.0,49819.0,1182.0,24000.0,86.0,49809.0,1373.0,23000.0,90.0,49782.0,1154.0,23000.0,89.0,49791.0,834.0,22000.0,,,,,,,,
0:3,88.0,49799.0,1248.0,24000.0,85.0,49794.0,1435.0,24000.0,88.0,49809.0,1196.0,24000.0,86.0,49810.0,1354.0,23000.0,90.0,49781.0,1154.0,22000.0,89.0,49788.0,849.0,22000.0,,,,,,,,
0:4,88.0,49812.0,1272.0,24000.0,85.0,49791.0,1458.0,24000.0,88.0,49814.0,1212.0,23000.0,86.0,49805.0,1372.0,23000.0,90.0,49777.0,1197.0,22000.0,89.0,49788.0,857.0,22000.0,,,,,,,,
0:4,88.0,49796.0,1290.0,24000.0,85.0,49792.0,1461.0,24000.0,88.0,49801.0,1216.0,24000.0,86.0,49813.0,1393.0,23000.0,90.0,49783.0,1196.0,22000.0,89.0,49775.0,865.0,22000.0,,,,,,,,
0:5,88.0,49784.0,1224.0,24000.0,85.0,49805.0,1380.0,24000.0,87.0,49804.0,1166.0,23000.0,86.0,49804.0,1317.0,23000.0,90.0,49798.0,1109.0,23000.0,89.0,49774.0,786.0,22000.0,,,,,,,,
0:5,88.0,49782.0,1268.0,24000.0,85.0,49792.0,1443.0,24000.0,87.0,49797.0,1204.0,23000.0,86.0,49787.0,1372.0,23000.0,90.0,49790.0,1174.0,22000.0,89.0,49776.0,852.0,22000.0,,,,,,,,
0:6,87.0,49788.0,1190.0,24000.0,85.0,49792.0,1375.0,24000.0,87.0,49799.0,1144.0,23000.0,86.0,49786.0,1312.0,23000.0,90.0,49780.0,1115.0,22000.0,89.0,49785.0,789.0,22000.0,,,,,,,,
0:6,87.0,49785.0,1247.0,24000.0,84.0,49807.0,1393.0,24000.0,87.0,49797.0,1171.0,24000.0,86.0,49793.0,1326.0,23000.0,90.0,49796.0,1147.0,22000.0,89.0,49777.0,812.0,22000.0,,,,,,,,
0:7,87.0,49797.0,1342.0,24000.0,84.0,49800.0,1514.0,24000.0,87.0,49796.0,1269.0,23000.0,86.0,49814.0,1470.0,23000.0,90.0,49795.0,1237.0,22000.0,89.0,49773.0,915.0,22000.0,,,,,,,,
0:7,87.0,49789.0,1313.0,24000.0,84.0,49799.0,1459.0,24000.0,87.0,49803.0,1226.0,24000.0,86.0,49793.0,1414.0,23000.0,90.0,49784.0,1207.0,22000.0,89.0,49778.0,876.0,22000.0,,,,,,,,
0:8,87.0,49793.0,1328.0,24000.0,84.0,49803.0,1493.0,24000.0,87.0,49813.0,1240.0,24000.0,86.0,49806.0,1433.0,23000.0,90.0,49797.0,1218.0,23000.0,89.0,49775.0,884.0,22000.0,,,,,,,,
0:8,87.0,49783.0,1234.0,24000.0,84.0,49795.0,1405.0,24000.0,87.0,49797.0,1187.0,24000.0,86.0,49799.0,1347.0,23000.0,90.0,49778.0,1158.0,22000.0,89.0,49780.0,791.0,22000.0,,,,,,,,
0:9,87.0,49793.0,1357.0,24000.0,84.0,49809.0,1554.0,24000.0,87.0,49809.0,1286.0,24000.0,86.0,49808.0,1474.0,23000.0,90.0,49797.0,1268.0,22000.0,89.0,49778.0,917.0,22000.0,,,,,,,,
0:9,87.0,49787.0,1163.0,24000.0,84.0,49805.0,1360.0,24000.0,87.0,49804.0,1130.0,23000.0,86.0,49793.0,1286.0,23000.0,90.0,49791.0,1097.0,22000.0,89.0,49783.0,751.0,22000.0,,,,,,,,
0:10,87.0,49814.0,1080.0,24000.0,84.0,49809.0,1244.0,24000.0,87.0,49816.0,1042.0,23000.0,86.0,49814.0,1192.0,23000.0,90.0,49803.0,1006.0,22000.0,89.0,49791.0,698.0,22000.0,,,,,,,,
