Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,72.0,49636.0,1836.0,22000.0,72.0,49660.0,994.0,21000.0,73.0,49668.0,2204.0,21000.0,71.0,49680.0,1931.0,20000.0,78.0,49672.0,1914.0,19000.0,78.0,49666.0,1609.0,19000.0,,,,,,,,
0:0,72.0,49651.0,1794.0,22000.0,72.0,49659.0,962.0,21000.0,73.0,49675.0,2186.0,21000.0,71.0,49678.0,1894.0,20000.0,78.0,49665.0,1894.0,19000.0,78.0,49658.0,1595.0,19000.0,,,,,,,,
0:1,72.0,49657.0,1830.0,22000.0,72.0,49659.0,1040.0,21000.0,73.0,49666.0,2250.0,21000.0,71.0,49679.0,1921.0,20000.0,78.0,49672.0,1922.0,19000.0,78.0,49658.0,1614.0,19000.0,,,,,,,,
0:1,72.0,49662.0,1784.0,22000.0,72.0,49642.0,942.0,21000.0,73.0,49675.0,2180.0,21000.0,71.0,49660.0,1900.0,20000.0,78.0,49653.0,1900.0,19000.0,78.0,49637.0,1594.0,19000.0,,,,,,,,
0:2,72.0,49633.0,2510.0,22000.0,72.0,49643.0,1686.0,21000.0,72.0,49649.0,2830.0,21000.0,71.0,49668.0,2538.0,20000.0,78.0,49648.0,2437.0,19000.0,78.0,49648.0,2242.0,19000.0,,,,,,,,
0:2,72.0,49626.0,2057.0,22000.0,72.0,49624.0,1170.0,21000.0,72.0,49642.0,2435.0,21000.0,71.0,49636.0,2152.0,20000.0,78.0,49649.0,2135.0,19000.0,78.0,49651.0,1826.0,19000.0,,,,,,,,
0:3,72.0,49644.0,2146.0,22000.0,72.0,49628.0,1242.0,21000.0,72.0,49653.0,2518.0,21000.0,71.0,49642.0,2230.0,20000.0,78.0,49618.0,2213.0,19000.0,78.0,49618.0,1892.0,19000.0,,,,,,,,
0:4,72.0,49625.0,1988.0,22000.0,72.0,49636.0,1100.0,21000.0,72.0,49636.0,2416.0,21000.0,71.0,49643.0,2105.0,20000.0,78.0,49627.0,2109.0,19000.0,78.0,49631.0,1790.0,19000.0,,,,,,,,
0:4,72.0,49628.0,2092.0,22000.0,72.0,49621.0,1179.0,21000.0,72.0,49640.0,2494.0,21000.0,71.0,49634.0,2190.0,20000.0,78.0,49629.0,2186.0,19000.0,78.0,49621.0,1870.0,19000.0,,,,,,,,
0:5,72.0,49620.0,2056.0,22000.0,72.0,49635.0,1158.0,21000.0,72.0,49637.0,2495.0,21000.0,71.0,49655.0,2169.0,20000.0,77.0,49640.0,2186.0,19000.0,78.0,49639.0,1866.0,19000.0,,,,,,,,
0:5,72.0,49633.0,1963.0,22000.0,72.0,49607.0,1068.0,21000.0,72.0,49647.0,2416.0,21000.0,71.0,49627.0,2096.0,20000.0,77.0,49630.0,2113.0,19000.0,78.0,49626.0,1798.0,19000.0,,,,,,,,
0:6,72.0,49605.0,2084.0,22000.0,72.0,49633.0,1165.0,21000.0,72.0,49626.0,2520.0,21000.0,71.0,49644.0,2204.0,20000.0,77.0,49642.0,2216.0,19000.0,78.0,49637.0,1892.0,19000.0,,,,,,,,
0:6,72.0,49620.0,2020.0,22000.0,72.0,49628.0,1104.0,21000.0,72.0,49643.0,2490.0,21000.0,71.0,49645.0,2154.0,20000.0,77.0,49634.0,2173.0,19000.0,78.0,49628.0,1854.0,19000.0,,,,,,,,
0:7,72.0,49625.0,1997.0,22000.0,72.0,49619.0,1084.0,21000.0,72.0,49644.0,2473.0,21000.0,71.0,49623.0,2135.0,20000.0,77.0,49622.0,2166.0,19000.0,78.0,49616.0,1851.0,19000.0,,,,,,,,
0:7,72.0,49608.0,1998.0,22000.0,72.0,49632.0,1081.0,21000.0,72.0,49631.0,2469.0,21000.0,71.0,49644.0,2132.0,20000.0,77.0,49642.0,2184.0,19000.0,78.0,49629.0,1856.0,19000.0,,,,,,,,
0:8,72.0,49609.0,2632.0,22000.0,72.0,49620.0,1608.0,21000.0,72.0,49635.0,2963.0,21000.0,71.0,49626.0,2682.0,20000.0,77.0,49600.0,2684.0,19000.0,78.0,49607.0,2331.0,19000.0,,,,,,,,
0:8,72.0,49589.0,2438.0,22000.0,72.0,49613.0,1478.0,21000.0,72.0,49612.0,2913.0,21000.0,71.0,49627.0,2560.0,20000.0,77.0,49611.0,2592.0,19000.0,78.0,49611.0,2249.0,19000.0,,,,,,,,
0:9,72.0,49602.0,2396.0,22000.0,72.0,49584.0,1419.0,21000.0,72.0,49624.0,2906.0,21000.0,70.0,49603.0,2539.0,20000.0,77.0,49584.0,2564.0,19000.0,78.0,49582.0,2221.0,19000.0,,,,,,,,
0:9,72.0,49599.0,2431.0,22000.0,72.0,49575.0,1431.0,21000.0,72.0,49613.0,2944.0,21000.0,70.0,49595.0,2572.0,20000.0,77.0,49584.0,2614.0,19000.0,78.0,49580.0,2264.0,19000.0,,,,,,,,
0:10,72.0,49589.0,2237.0,22000.0,72.0,49570.0,1261.0,21000.0,72.0,49601.0,2812.0,21000.0,70.0,49605.0,2409.0,20000.0,77.0,49592.0,2480.0,19000.0,78.0,49594.0,2124.0,19000.0,,,,,,,,
0:10,72.0,49566.0,2197.0,22000.0,72.0,49597.0,1216.0,21000.0,72.0,49594.0,2770.0,21000.0,70.0,49619.0,2374.0,20000.0,77.0,49606.0,2443.0,19000.0,78.0,49597.0,2096.0,19000.0,,,,,,,,
0:11,71.0,49593.0,2186.0,22000.0,72.0,49569.0,1198.0,21000.0,72.0,49609.0,2763.0,21000.0,70.0,49581.0,2366.0,20000.0,77.0,49592.0,2452.0,19000.0,78.0,49585.0,2098.0,19000.0,,,,,,,,
0:11,71.0,49589.0,1650.0,22000.0,71.0,49608.0,682.0,21000.0,72.0,49606.0,2295.0,21000.0,70.0,49633.0,1896.0,20000.0,77.0,49605.0,2002.0,19000.0,78.0,49611.0,1662.0,19000.0,,,,,,,,
0:12,71.0,49603.0,1746.0,22000.0,71.0,49602.0,804.0,21000.0,72.0,49629.0,2362.0,21000.0,70.0,49612.0,1958.0,20000.0,77.0,49617.0,2082.0,19000.0,77.0,49607.0,1752.0,19000.0,,,,,,,,
0:13,71.0,49608.0,1698.0,22000.0,71.0,49612.0,772.0,21000.0,72.0,49626.0,2319.0,21000.0,70.0,49629.0,1920.0,20000.0,77.0,49632.0,2063.0,19000.0,77.0,49627.0,1734.0,19000.0,,,,,,,,
0:13,71.0,49621.0,1691.0,22000.0,71.0,49613.0,770.0,21000.0,71.0,49639.0,2311.0,21000.0,70.0,49617.0,1917.0,20000.0,77.0,49631.0,2061.0,19000.0,77.0,49616.0,1744.0,19000.0,,,,,,,,
0:14,71.0,49597.0,1712.0,22000.0,71.0,49616.0,791.0,21000.0,71.0,49616.0,2332.0,21000.0,70.0,49644.0,1934.0,20000.0,77.0,49630.0,2084.0,19000.0,77.0,49632.0,1768.0,19000.0,,,,,,,,
0:14,71.0,49599.0,1710.0,22000.0,71.0,49623.0,791.0,21000.0,71.0,49629.0,2338.0,21000.0,70.0,49639.0,1936.0,20000.0,77.0,49629.0,2078.0,19000.0,77.0,49620.0,1778.0,19000.0,,,,,,,,
0:15,71.0,49625.0,1650.0,22000.0,71.0,49603.0,743.0,21000.0,71.0,49644.0,2282.0,21000.0,70.0,49625.0,1892.0,20000.0,77.0,49627.0,2050.0,19000.0,77.0,49611.0,1735.0,19000.0,,,,,,,,
0:15,71.0,49623.0,1732.0,22000.0,71.0,49598.0,813.0,21000.0,71.0,49642.0,2352.0,21000.0,70.0,49612.0,1967.0,20000.0,77.0,49633.0,2114.0,19000.0,77.0,49611.0,1798.0,19000.0,,,,,,,,
0:16,71.0,49627.0,1619.0,22000.0,71.0,49609.0,714.0,21000.0,71.0,49633.0,2270.0,21000.0,70.0,49638.0,1864.0,20000.0,77.0,49620.0,2030.0,19000.0,77.0,49607.0,1722.0,19000.0,,,,,,,,
0:16,71.0,49625.0,1658.0,22000.0,71.0,49597.0,749.0,21000.0,71.0,49627.0,2300.0,21000.0,70.0,49617.0,1899.0,20000.0,77.0,49620.0,2064.0,19000.0,77.0,49610.0,1754.0,19000.0,,,,,,,,
