Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,89.0,49774.0,1426.0,24000.0,86.0,49781.0,1668.0,24000.0,89.0,49790.0,1291.0,24000.0,88.0,49785.0,1499.0,23000.0,92.0,49779.0,1294.0,23000.0,89.0,49774.0,1090.0,22000.0,,,,,,,,
0:0,89.0,49772.0,1251.0,24000.0,86.0,49784.0,1572.0,24000.0,89.0,49794.0,1197.0,24000.0,87.0,49781.0,1420.0,23000.0,92.0,49780.0,1172.0,23000.0,89.0,49761.0,972.0,22000.0,,,,,,,,
0:1,89.0,49800.0,984.0,24000.0,86.0,49786.0,1276.0,24000.0,89.0,49806.0,956.0,24000.0,87.0,49810.0,1094.0,23000.0,91.0,49779.0,936.0,23000.0,89.0,49774.0,747.0,22000.0,,,,,,,,
0:2,89.0,49779.0,1094.0,24000.0,86.0,49804.0,1314.0,24000.0,89.0,49807.0,1027.0,24000.0,87.0,49790.0,1196.0,23000.0,91.0,49796.0,1028.0,23000.0,89.0,49778.0,832.0,22000.0,,,,,,,,
0:2,89.0,49784.0,968.0,24000.0,86.0,49802.0,1241.0,24000.0,89.0,49801.0,928.0,24000.0,87.0,49796.0,1070.0,23000.0,91.0,49800.0,912.0,23000.0,89.0,49786.0,747.0,22000.0,,,,,,,,
0:3,89.0,49791.0,962.0,24000.0,86.0,49804.0,1255.0,24000.0,89.0,49805.0,926.0,24000.0,87.0,49806.0,1087.0,23000.0,91.0,49804.0,955.0,23000.0,89.0,49788.0,716.0,22000.0,,,,,,,,
0:3,89.0,49804.0,972.0,24000.0,86.0,49799.0,1257.0,24000.0,89.0,49802.0,922.0,24000.0,87.0,49814.0,1076.0,23000.0,91.0,49800.0,960.0,23000.0,89.0,49798.0,722.0,22000.0,,,,,,,,
0:4,89.0,49808.0,982.0,24000.0,86.0,49803.0,1225.0,24000.0,89.0,49818.0,932.0,24000.0,87.0,49799.0,1081.0,23000.0,91.0,49796.0,915.0,23000.0,89.0,49788.0,742.0,22000.0,,,,,,,,
0:4,89.0,49798.0,1088.0,24000.0,86.0,49802.0,1332.0,24000.0,89.0,49819.0,1013.0,24000.0,87.0,49807.0,1188.0,23000.0,91.0,49801.0,1014.0,23000.0,89.0,49789.0,843.0,22000.0,,,,,,,,
0:5,89.0,49804.0,1016.0,24000.0,86.0,49806.0,1218.0,24000.0,89.0,49813.0,919.0,24000.0,87.0,49805.0,1132.0,23000.0,91.0,49802.0,919.0,23000.0,89.0,49789.0,750.0,22000.0,,,,,,,,
0:5,89.0,49807.0,1036.0,24000.0,86.0,49809.0,1281.0,24000.0,89.0,49819.0,973.0,24000.0,87.0,49809.0,1150.0,23000.0,91.0,49795.0,975.0,23000.0,89.0,49787.0,802.0,22000.0,,,,,,,,
0:6,89.0,49811.0,1101.0,24000.0,86.0,49799.0,1337.0,24000.0,89.0,49812.0,1023.0,24000.0,87.0,49814.0,1193.0,23000.0,91.0,49784.0,1027.0,23000.0,89.0,49800.0,858.0,22000.0,,,,,,,,
0:6,89.0,49776.0,1469.0,24000.0,86.0,49801.0,1675.0,24000.0,89.0,49796.0,1336.0,24000.0,87.0,49790.0,1539.0,23000.0,91.0,49787.0,1331.0,23000.0,89.0,49771.0,1141.0,22000.0,,,,,,,,
0:7,89.0,49769.0,1458.0,24000.0,86.0,49799.0,1659.0,24000.0,89.0,49785.0,1326.0,24000.0,87.0,49782.0,1544.0,23000.0,91.0,49787.0,1302.0,23000.0,89.0,49777.0,1111.0,22000.0,,,,,,,,
