Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,65.0,49561.0,2018.0,21000.0,65.0,49550.0,1152.0,21000.0,67.0,49577.0,2052.0,20000.0,65.0,49555.0,1694.0,19000.0,62.0,49528.0,652.0,18000.0,62.0,49528.0,550.0,18000.0,,,,,,,,
0:1,65.0,49537.0,1960.0,21000.0,65.0,49552.0,1088.0,21000.0,67.0,49559.0,2013.0,20000.0,65.0,49545.0,1625.0,19000.0,62.0,49540.0,593.0,18000.0,62.0,49522.0,504.0,18000.0,,,,,,,,
0:1,65.0,49548.0,1982.0,21000.0,65.0,49535.0,1116.0,21000.0,67.0,49558.0,2029.0,20000.0,65.0,49532.0,1651.0,19000.0,62.0,49526.0,606.0,18000.0,62.0,49514.0,509.0,18000.0,,,,,,,,
0:2,65.0,49552.0,1917.0,21000.0,65.0,49538.0,1037.0,21000.0,66.0,49556.0,1971.0,20000.0,65.0,49550.0,1604.0,19000.0,62.0,49509.0,572.0,18000.0,62.0,49530.0,474.0,18000.0,,,,,,,,
0:2,65.0,49543.0,1936.0,21000.0,65.0,49528.0,1084.0,21000.0,66.0,49559.0,2023.0,20000.0,65.0,49537.0,1616.0,19000.0,62.0,49511.0,590.0,18000.0,62.0,49519.0,490.0,18000.0,,,,,,,,
0:3,65.0,49528.0,1938.0,21000.0,65.0,49541.0,1090.0,21000.0,66.0,49545.0,2020.0,20000.0,65.0,49525.0,1620.0,19000.0,62.0,49517.0,590.0,18000.0,62.0,49507.0,496.0,18000.0,,,,,,,,
0:3,65.0,49543.0,1806.0,21000.0,65.0,49513.0,988.0,21000.0,66.0,49553.0,1936.0,20000.0,64.0,49533.0,1514.0,19000.0,62.0,49499.0,508.0,18000.0,62.0,49514.0,412.0,18000.0,,,,,,,,
0:4,65.0,49517.0,1958.0,21000.0,65.0,49533.0,1129.0,21000.0,66.0,49538.0,2082.0,20000.0,64.0,49512.0,1669.0,19000.0,62.0,49502.0,614.0,18000.0,62.0,49490.0,518.0,18000.0,,,,,,,,
0:4,65.0,49531.0,1940.0,21000.0,65.0,49514.0,1105.0,21000.0,66.0,49543.0,2044.0,20000.0,64.0,49514.0,1626.0,19000.0,62.0,49496.0,612.0,18000.0,62.0,49510.0,502.0,18000.0,,,,,,,,
0:5,65.0,49505.0,1919.0,21000.0,65.0,49526.0,1101.0,21000.0,66.0,49525.0,2044.0,20000.0,64.0,49501.0,1616.0,19000.0,62.0,49507.0,597.0,18000.0,62.0,49484.0,504.0,18000.0,,,,,,,,
0:5,65.0,49521.0,1974.0,21000.0,65.0,49518.0,1127.0,21000.0,66.0,49527.0,2079.0,20000.0,64.0,49526.0,1674.0,19000.0,62.0,49488.0,613.0,18000.0,62.0,49499.0,548.0,18000.0,,,,,,,,
0:6,65.0,49508.0,1876.0,21000.0,65.0,49518.0,1079.0,21000.0,66.0,49523.0,2026.0,20000.0,64.0,49502.0,1588.0,19000.0,62.0,49495.0,585.0,18000.0,62.0,49478.0,484.0,18000.0,,,,,,,,
0:6,65.0,49496.0,1940.0,21000.0,65.0,49513.0,1136.0,21000.0,66.0,49513.0,2076.0,20000.0,64.0,49491.0,1639.0,19000.0,62.0,49490.0,636.0,18000.0,62.0,49482.0,530.0,18000.0,,,,,,,,
0:7,65.0,49514.0,1902.0,21000.0,65.0,49509.0,1112.0,21000.0,66.0,49534.0,2056.0,20000.0,64.0,49500.0,1618.0,19000.0,62.0,49489.0,621.0,18000.0,62.0,49487.0,513.0,18000.0,,,,,,,,
0:7,65.0,49503.0,1852.0,21000.0,65.0,49506.0,1075.0,21000.0,66.0,49509.0,2024.0,20000.0,64.0,49510.0,1570.0,19000.0,62.0,49472.0,587.0,18000.0,62.0,49470.0,485.0,18000.0,,,,,,,,
0:8,65.0,49500.0,1892.0,21000.0,65.0,49501.0,1117.0,21000.0,66.0,49511.0,2057.0,20000.0,64.0,49492.0,1618.0,19000.0,62.0,49492.0,619.0,18000.0,62.0,49471.0,520.0,18000.0,,,,,,,,
0:8,65.0,49485.0,1828.0,21000.0,65.0,49498.0,1112.0,21000.0,66.0,49510.0,2047.0,20000.0,64.0,49478.0,1565.0,19000.0,62.0,49477.0,632.0,18000.0,62.0,49464.0,486.0,18000.0,,,,,,,,
0:9,65.0,49501.0,1809.0,21000.0,65.0,49484.0,1057.0,21000.0,66.0,49514.0,1999.0,20000.0,64.0,49501.0,1539.0,19000.0,62.0,49469.0,580.0,18000.0,62.0,49478.0,479.0,18000.0,,,,,,,,
