Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,75.0,49756.0,1248.0,23000.0,74.0,49760.0,1086.0,23000.0,75.0,49767.0,1306.0,23000.0,72.0,49758.0,1313.0,22000.0,75.0,49757.0,824.0,22000.0,74.0,49752.0,583.0,21000.0,,,,,,,,
0:0,75.0,49763.0,1265.0,24000.0,74.0,49762.0,1096.0,23000.0,75.0,49763.0,1315.0,23000.0,72.0,49768.0,1330.0,22000.0,75.0,49762.0,837.0,22000.0,74.0,49753.0,583.0,21000.0,,,,,,,,
0:1,75.0,49757.0,1398.0,24000.0,74.0,49752.0,1216.0,23000.0,75.0,49757.0,1419.0,23000.0,72.0,49770.0,1452.0,22000.0,75.0,49749.0,942.0,22000.0,74.0,49747.0,695.0,21000.0,,,,,,,,
0:1,75.0,49756.0,1240.0,24000.0,74.0,49760.0,1068.0,23000.0,75.0,49764.0,1308.0,23000.0,71.0,49768.0,1294.0,22000.0,75.0,49754.0,808.0,22000.0,74.0,49748.0,568.0,21000.0,,,,,,,,
0:2,75.0,49766.0,1239.0,24000.0,74.0,49756.0,1128.0,23000.0,75.0,49764.0,1353.0,23000.0,71.0,49765.0,1312.0,22000.0,75.0,49764.0,822.0,22000.0,74.0,49754.0,564.0,21000.0,,,,,,,,
0:2,75.0,49754.0,1334.0,24000.0,74.0,49767.0,1150.0,24000.0,75.0,49768.0,1368.0,23000.0,71.0,49758.0,1396.0,22000.0,75.0,49757.0,897.0,22000.0,74.0,49740.0,653.0,21000.0,,,,,,,,
0:3,75.0,49751.0,1131.0,24000.0,74.0,49765.0,1003.0,23000.0,75.0,49784.0,1235.0,23000.0,71.0,49773.0,1233.0,22000.0,75.0,49750.0,734.0,22000.0,74.0,49742.0,493.0,21000.0,,,,,,,,
0:4,75.0,49769.0,1447.0,24000.0,74.0,49762.0,1246.0,23000.0,75.0,49778.0,1466.0,23000.0,71.0,49768.0,1502.0,22000.0,75.0,49744.0,977.0,22000.0,74.0,49748.0,719.0,21000.0,,,,,,,,
0:4,75.0,49753.0,1283.0,24000.0,74.0,49754.0,1098.0,23000.0,75.0,49771.0,1314.0,23000.0,71.0,49762.0,1320.0,22000.0,75.0,49754.0,836.0,22000.0,74.0,49747.0,592.0,21000.0,,,,,,,,
0:5,75.0,49760.0,1226.0,24000.0,74.0,49761.0,1054.0,23000.0,75.0,49758.0,1280.0,23000.0,71.0,49767.0,1302.0,22000.0,75.0,49765.0,793.0,22000.0,74.0,49750.0,550.0,21000.0,,,,,,,,
0:5,75.0,49747.0,1286.0,24000.0,74.0,49757.0,1019.0,23000.0,75.0,49764.0,1266.0,23000.0,71.0,49754.0,1351.0,22000.0,75.0,49757.0,853.0,22000.0,74.0,49743.0,608.0,21000.0,,,,,,,,
0:6,75.0,49771.0,1152.0,24000.0,74.0,49756.0,996.0,23000.0,75.0,49776.0,1242.0,23000.0,71.0,49769.0,1240.0,22000.0,75.0,49751.0,762.0,22000.0,74.0,49754.0,516.0,22000.0,,,,,,,,
0:6,75.0,49759.0,1296.0,24000.0,74.0,49753.0,1116.0,23000.0,75.0,49758.0,1341.0,23000.0,71.0,49754.0,1350.0,22000.0,75.0,49763.0,858.0,22000.0,74.0,49745.0,614.0,21000.0,,,,,,,,
0:7,75.0,49761.0,1318.0,24000.0,74.0,49758.0,1121.0,23000.0,75.0,49764.0,1349.0,23000.0,71.0,49766.0,1368.0,22000.0,75.0,49755.0,876.0,22000.0,74.0,49745.0,634.0,21000.0,,,,,,,,
0:7,75.0,49760.0,1290.0,24000.0,74.0,49761.0,1099.0,23000.0,75.0,49767.0,1341.0,23000.0,71.0,49762.0,1348.0,22000.0,75.0,49758.0,856.0,22000.0,74.0,49750.0,611.0,21000.0,,,,,,,,
0:8,75.0,49760.0,1278.0,24000.0,74.0,49768.0,1071.0,23000.0,75.0,49756.0,1325.0,23000.0,71.0,49766.0,1319.0,22000.0,75.0,49763.0,838.0,22000.0,74.0,49754.0,594.0,21000.0,,,,,,,,
0:8,75.0,49761.0,1272.0,24000.0,74.0,49762.0,1064.0,23000.0,75.0,49779.0,1309.0,23000.0,71.0,49764.0,1320.0,22000.0,75.0,49747.0,838.0,22000.0,74.0,49740.0,594.0,21000.0,,,,,,,,
0:9,75.0,49738.0,1246.0,24000.0,74.0,49764.0,1096.0,23000.0,75.0,49767.0,1332.0,23000.0,71.0,49765.0,1324.0,22000.0,75.0,49741.0,848.0,22000.0,74.0,49733.0,578.0,21000.0,,,,,,,,
0:9,75.0,49752.0,1279.0,24000.0,74.0,49759.0,1110.0,23000.0,75.0,49770.0,1354.0,23000.0,71.0,49752.0,1354.0,22000.0,75.0,49759.0,890.0,22000.0,74.0,49751.0,638.0,21000.0,,,,,,,,
0:10,75.0,49756.0,1349.0,24000.0,74.0,49764.0,1146.0,23000.0,75.0,49787.0,1372.0,23000.0,71.0,49759.0,1382.0,22000.0,75.0,49748.0,914.0,22000.0,74.0,49746.0,663.0,21000.0,,,,,,,,
0:10,75.0,49754.0,1328.0,24000.0,74.0,49763.0,1118.0,23000.0,75.0,49774.0,1354.0,23000.0,71.0,49762.0,1381.0,22000.0,75.0,49748.0,891.0,22000.0,74.0,49740.0,641.0,21000.0,,,,,,,,
0:11,74.0,49756.0,1270.0,24000.0,74.0,49760.0,1066.0,23000.0,75.0,49777.0,1318.0,23000.0,71.0,49759.0,1326.0,22000.0,75.0,49739.0,843.0,22000.0,74.0,49744.0,599.0,21000.0,,,,,,,,
0:11,74.0,49769.0,1185.0,24000.0,74.0,49753.0,994.0,23000.0,75.0,49779.0,1263.0,23000.0,71.0,49770.0,1253.0,22000.0,75.0,49752.0,777.0,22000.0,74.0,49754.0,536.0,21000.0,,,,,,,,
0:12,74.0,49750.0,1216.0,24000.0,74.0,49760.0,1029.0,23000.0,75.0,49778.0,1285.0,23000.0,71.0,49768.0,1278.0,22000.0,75.0,49741.0,799.0,22000.0,74.0,49743.0,558.0,21000.0,,,,,,,,
0:13,74.0,49773.0,1199.0,24000.0,74.0,49752.0,1070.0,23000.0,75.0,49774.0,1310.0,23000.0,71.0,49775.0,1256.0,22000.0,75.0,49761.0,786.0,22000.0,74.0,49753.0,543.0,21000.0,,,,,,,,
0:13,74.0,49745.0,1253.0,24000.0,74.0,49760.0,1063.0,23000.0,75.0,49766.0,1319.0,23000.0,71.0,49760.0,1322.0,22000.0,75.0,49740.0,831.0,22000.0,74.0,49737.0,589.0,21000.0,,,,,,,,
0:14,74.0,49769.0,1256.0,24000.0,74.0,49755.0,1042.0,23000.0,75.0,49770.0,1313.0,23000.0,71.0,49767.0,1295.0,22000.0,75.0,49755.0,829.0,22000.0,74.0,49753.0,576.0,21000.0,,,,,,,,
0:14,74.0,49763.0,1331.0,24000.0,74.0,49761.0,1125.0,23000.0,75.0,49771.0,1382.0,23000.0,71.0,49768.0,1382.0,22000.0,75.0,49751.0,894.0,22000.0,74.0,49751.0,656.0,21000.0,,,,,,,,
0:15,74.0,49771.0,1371.0,24000.0,74.0,49756.0,1161.0,23000.0,75.0,49779.0,1418.0,23000.0,71.0,49765.0,1416.0,22000.0,75.0,49755.0,922.0,22000.0,74.0,49750.0,690.0,21000.0,,,,,,,,
0:15,74.0,49747.0,1814.0,24000.0,74.0,49744.0,1484.0,23000.0,75.0,49768.0,1686.0,23000.0,71.0,49759.0,1794.0,22000.0,75.0,49738.0,1252.0,22000.0,74.0,49733.0,991.0,21000.0,,,,,,,,
0:16,74.0,49746.0,1734.0,24000.0,74.0,49729.0,1487.0,23000.0,75.0,49756.0,1723.0,23000.0,71.0,49746.0,1734.0,22000.0,74.0,49746.0,1228.0,22000.0,74.0,49740.0,938.0,21000.0,,,,,,,,
0:16,74.0,49733.0,1556.0,24000.0,74.0,49744.0,1379.0,23000.0,75.0,49746.0,1625.0,23000.0,71.0,49734.0,1648.0,22000.0,74.0,49728.0,1080.0,22000.0,74.0,49723.0,857.0,21000.0,,,,,,,,
0:17,74.0,49739.0,1700.0,24000.0,74.0,49736.0,1448.0,23000.0,75.0,49755.0,1705.0,23000.0,71.0,49737.0,1736.0,22000.0,74.0,49728.0,1192.0,22000.0,74.0,49719.0,912.0,21000.0,,,,,,,,
0:17,74.0,49736.0,1616.0,23000.0,74.0,49745.0,1372.0,23000.0,74.0,49749.0,1664.0,23000.0,71.0,49744.0,1671.0,22000.0,74.0,49734.0,1116.0,22000.0,74.0,49724.0,838.0,21000.0,,,,,,,,
0:18,74.0,49745.0,1562.0,24000.0,74.0,49735.0,1318.0,23000.0,74.0,49756.0,1622.0,23000.0,71.0,49742.0,1618.0,22000.0,74.0,49738.0,1060.0,22000.0,74.0,49729.0,794.0,21000.0,,,,,,,,
0:18,74.0,49722.0,1958.0,24000.0,74.0,49731.0,1658.0,23000.0,74.0,49732.0,1950.0,23000.0,71.0,49704.0,1970.0,22000.0,74.0,49708.0,1376.0,22000.0,74.0,49716.0,1090.0,21000.0,,,,,,,,
0:19,74.0,49709.0,1924.0,24000.0,74.0,49726.0,1618.0,23000.0,74.0,49725.0,1938.0,23000.0,71.0,49716.0,1922.0,22000.0,74.0,49697.0,1350.0,22000.0,74.0,49689.0,1024.0,21000.0,,,,,,,,
0:19,74.0,49732.0,1848.0,24000.0,73.0,49726.0,1748.0,23000.0,74.0,49731.0,2042.0,23000.0,71.0,49722.0,1863.0,22000.0,74.0,49703.0,1451.0,22000.0,74.0,49713.0,954.0,21000.0,,,,,,,,
0:20,74.0,49713.0,1906.0,24000.0,73.0,49721.0,1626.0,23000.0,74.0,49721.0,1949.0,23000.0,71.0,49700.0,1966.0,22000.0,74.0,49691.0,1326.0,22000.0,74.0,49698.0,1038.0,21000.0,,,,,,,,
0:20,74.0,49703.0,1846.0,24000.0,73.0,49712.0,1555.0,23000.0,74.0,49717.0,1897.0,23000.0,71.0,49701.0,1902.0,22000.0,74.0,49699.0,1282.0,22000.0,74.0,49686.0,968.0,21000.0,,,,,,,,
0:21,74.0,49696.0,1946.0,24000.0,73.0,49703.0,1630.0,23000.0,74.0,49718.0,1961.0,23000.0,70.0,49715.0,1984.0,22000.0,74.0,49701.0,1353.0,22000.0,74.0,49688.0,1030.0,21000.0,,,,,,,,
0:21,74.0,49723.0,1901.0,24000.0,73.0,49709.0,1594.0,23000.0,74.0,49732.0,1938.0,23000.0,70.0,49716.0,1944.0,22000.0,74.0,49709.0,1319.0,22000.0,74.0,49708.0,994.0,21000.0,,,,,,,,
0:22,74.0,49694.0,1737.0,24000.0,73.0,49698.0,1443.0,23000.0,74.0,49717.0,1814.0,23000.0,70.0,49710.0,1793.0,22000.0,74.0,49686.0,1184.0,22000.0,74.0,49679.0,866.0,21000.0,,,,,,,,
0:23,74.0,49715.0,1951.0,24000.0,73.0,49704.0,1615.0,23000.0,74.0,49735.0,1992.0,23000.0,70.0,49720.0,1987.0,22000.0,74.0,49696.0,1355.0,22000.0,74.0,49694.0,1036.0,21000.0,,,,,,,,
0:23,74.0,49703.0,1901.0,24000.0,73.0,49716.0,1587.0,24000.0,74.0,49716.0,1948.0,23000.0,70.0,49692.0,1952.0,22000.0,74.0,49688.0,1319.0,22000.0,74.0,49688.0,1000.0,21000.0,,,,,,,,
0:24,74.0,49708.0,1934.0,24000.0,73.0,49697.0,1597.0,23000.0,74.0,49725.0,1978.0,23000.0,70.0,49715.0,1974.0,22000.0,74.0,49698.0,1339.0,22000.0,74.0,49683.0,1015.0,21000.0,,,,,,,,
0:24,74.0,49711.0,1840.0,24000.0,73.0,49704.0,1490.0,23000.0,74.0,49727.0,1894.0,23000.0,70.0,49704.0,1846.0,22000.0,74.0,49697.0,1263.0,22000.0,74.0,49697.0,937.0,21000.0,,,,,,,,
0:25,74.0,49711.0,1919.0,24000.0,73.0,49709.0,1568.0,23000.0,74.0,49722.0,1961.0,23000.0,70.0,49696.0,1947.0,22000.0,74.0,49679.0,1320.0,22000.0,74.0,49690.0,994.0,21000.0,,,,,,,,
0:25,74.0,49683.0,1902.0,23000.0,73.0,49685.0,1563.0,23000.0,74.0,49702.0,1960.0,23000.0,70.0,49709.0,1938.0,22000.0,74.0,49701.0,1306.0,22000.0,74.0,49678.0,981.0,21000.0,,,,,,,,
0:26,74.0,49706.0,1906.0,24000.0,73.0,49713.0,1544.0,23000.0,74.0,49724.0,1940.0,23000.0,70.0,49703.0,1923.0,22000.0,74.0,49690.0,1306.0,22000.0,74.0,49690.0,982.0,21000.0,,,,,,,,
0:26,74.0,49708.0,1792.0,24000.0,73.0,49692.0,1628.0,23000.0,74.0,49724.0,1988.0,23000.0,70.0,49718.0,1854.0,22000.0,74.0,49694.0,1376.0,22000.0,74.0,49691.0,910.0,21000.0,,,,,,,,
0:27,74.0,49696.0,1836.0,24000.0,73.0,49687.0,1492.0,23000.0,74.0,49710.0,1902.0,23000.0,70.0,49713.0,1872.0,22000.0,74.0,49694.0,1256.0,22000.0,74.0,49686.0,940.0,21000.0,,,,,,,,
0:27,74.0,49694.0,1632.0,24000.0,73.0,49695.0,1304.0,23000.0,74.0,49718.0,1732.0,23000.0,70.0,49707.0,1691.0,22000.0,74.0,49699.0,1088.0,22000.0,74.0,49681.0,764.0,21000.0,,,,,,,,
0:28,74.0,49721.0,1730.0,24000.0,73.0,49713.0,1392.0,23000.0,74.0,49730.0,1782.0,23000.0,70.0,49706.0,1762.0,22000.0,74.0,49693.0,1172.0,22000.0,74.0,49702.0,841.0,21000.0,,,,,,,,
0:28,74.0,49713.0,1656.0,24000.0,73.0,49705.0,1324.0,23000.0,74.0,49725.0,1745.0,23000.0,70.0,49725.0,1701.0,22000.0,74.0,49703.0,1112.0,22000.0,74.0,49706.0,805.0,21000.0,,,,,,,,
