Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,80.0,49764.0,1831.0,21000.0,77.0,49777.0,1738.0,21000.0,81.0,49786.0,1643.0,21000.0,80.0,49776.0,1745.0,20000.0,86.0,49770.0,1369.0,19000.0,84.0,49759.0,1211.0,18000.0,,,,,,,,
0:0,79.0,49761.0,1628.0,21000.0,77.0,49756.0,1567.0,21000.0,81.0,49777.0,1566.0,21000.0,80.0,49773.0,1583.0,20000.0,86.0,49743.0,1227.0,19000.0,84.0,49760.0,1062.0,18000.0,,,,,,,,
0:1,79.0,49754.0,1792.0,21000.0,77.0,49771.0,1707.0,21000.0,81.0,49761.0,1670.0,21000.0,80.0,49768.0,1739.0,20000.0,86.0,49759.0,1339.0,19000.0,84.0,49735.0,1178.0,18000.0,,,,,,,,
0:1,79.0,49758.0,1829.0,21000.0,77.0,49750.0,1761.0,21000.0,81.0,49769.0,1598.0,21000.0,80.0,49758.0,1779.0,20000.0,85.0,49758.0,1372.0,19000.0,84.0,49738.0,1228.0,18000.0,,,,,,,,
0:2,79.0,49749.0,1692.0,21000.0,77.0,49749.0,1670.0,21000.0,81.0,49770.0,1536.0,20000.0,80.0,49761.0,1692.0,20000.0,85.0,49736.0,1302.0,19000.0,84.0,49751.0,1117.0,18000.0,,,,,,,,
0:2,79.0,49757.0,1717.0,21000.0,77.0,49754.0,1630.0,21000.0,81.0,49768.0,1632.0,21000.0,80.0,49765.0,1666.0,20000.0,85.0,49738.0,1268.0,19000.0,84.0,49746.0,1094.0,18000.0,,,,,,,,
0:3,79.0,49754.0,1912.0,21000.0,77.0,49749.0,1818.0,21000.0,81.0,49759.0,1720.0,21000.0,80.0,49752.0,1850.0,20000.0,85.0,49732.0,1436.0,19000.0,84.0,49732.0,1236.0,18000.0,,,,,,,,
0:3,79.0,49751.0,1310.0,21000.0,77.0,49772.0,1260.0,21000.0,81.0,49768.0,1278.0,21000.0,80.0,49760.0,1300.0,20000.0,85.0,49757.0,968.0,19000.0,84.0,49754.0,767.0,18000.0,,,,,,,,
0:4,79.0,49773.0,1222.0,21000.0,77.0,49763.0,1204.0,21000.0,81.0,49784.0,1207.0,21000.0,80.0,49780.0,1228.0,20000.0,85.0,49748.0,898.0,19000.0,84.0,49760.0,736.0,18000.0,,,,,,,,
0:4,79.0,49782.0,1288.0,21000.0,77.0,49768.0,1239.0,21000.0,81.0,49791.0,1195.0,21000.0,80.0,49774.0,1266.0,20000.0,85.0,49769.0,954.0,19000.0,84.0,49770.0,784.0,18000.0,,,,,,,,
0:5,79.0,49777.0,1123.0,21000.0,77.0,49789.0,1101.0,21000.0,81.0,49791.0,1115.0,21000.0,80.0,49777.0,1121.0,20000.0,85.0,49771.0,831.0,19000.0,84.0,49757.0,676.0,18000.0,,,,,,,,
0:5,79.0,49777.0,1273.0,21000.0,77.0,49774.0,1175.0,21000.0,81.0,49797.0,1122.0,21000.0,80.0,49770.0,1195.0,20000.0,85.0,49760.0,892.0,19000.0,84.0,49775.0,729.0,18000.0,,,,,,,,
0:6,79.0,49769.0,1234.0,21000.0,77.0,49791.0,1207.0,21000.0,81.0,49781.0,1169.0,21000.0,80.0,49776.0,1227.0,20000.0,85.0,49784.0,931.0,19000.0,84.0,49764.0,773.0,18000.0,,,,,,,,
0:7,79.0,49787.0,1078.0,21000.0,77.0,49780.0,1054.0,21000.0,81.0,49789.0,1086.0,21000.0,80.0,49791.0,1080.0,20000.0,85.0,49773.0,804.0,19000.0,84.0,49773.0,662.0,18000.0,,,,,,,,
