Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,89.0,49789.0,1462.0,21000.0,86.0,49789.0,1734.0,21000.0,89.0,49787.0,1343.0,21000.0,88.0,49785.0,1502.0,20000.0,92.0,49763.0,1292.0,20000.0,90.0,49773.0,1119.0,19000.0,,,,,,,,
0:0,89.0,49784.0,1620.0,21000.0,86.0,49758.0,1854.0,21000.0,89.0,49802.0,1442.0,21000.0,88.0,49796.0,1661.0,20000.0,92.0,49776.0,1400.0,20000.0,90.0,49774.0,1230.0,19000.0,,,,,,,,
0:1,89.0,49790.0,1440.0,21000.0,86.0,49783.0,1678.0,21000.0,89.0,49778.0,1304.0,21000.0,88.0,49793.0,1491.0,20000.0,92.0,49758.0,1232.0,20000.0,90.0,49777.0,1070.0,19000.0,,,,,,,,
0:1,89.0,49786.0,1277.0,21000.0,86.0,49778.0,1516.0,21000.0,89.0,49781.0,1166.0,21000.0,88.0,49784.0,1359.0,20000.0,92.0,49761.0,1088.0,20000.0,90.0,49771.0,949.0,19000.0,,,,,,,,
0:2,89.0,49780.0,1297.0,21000.0,86.0,49785.0,1564.0,21000.0,89.0,49802.0,1198.0,21000.0,88.0,49782.0,1379.0,20000.0,92.0,49777.0,1146.0,20000.0,90.0,49767.0,965.0,19000.0,,,,,,,,
0:2,89.0,49756.0,1354.0,21000.0,86.0,49788.0,1590.0,21000.0,89.0,49783.0,1264.0,21000.0,88.0,49775.0,1416.0,20000.0,92.0,49777.0,1132.0,20000.0,90.0,49757.0,958.0,19000.0,,,,,,,,
0:3,89.0,49761.0,1462.0,21000.0,86.0,49781.0,1724.0,21000.0,89.0,49787.0,1330.0,21000.0,87.0,49771.0,1523.0,20000.0,92.0,49772.0,1247.0,20000.0,90.0,49762.0,1084.0,19000.0,,,,,,,,
0:3,89.0,49780.0,1418.0,21000.0,86.0,49770.0,1654.0,21000.0,89.0,49783.0,1282.0,21000.0,87.0,49785.0,1486.0,20000.0,92.0,49756.0,1192.0,20000.0,90.0,49764.0,1032.0,19000.0,,,,,,,,
0:4,89.0,49765.0,1286.0,21000.0,86.0,49787.0,1558.0,21000.0,89.0,49790.0,1203.0,21000.0,87.0,49761.0,1378.0,20000.0,92.0,49771.0,1138.0,20000.0,90.0,49750.0,936.0,19000.0,,,,,,,,
0:4,89.0,49770.0,1394.0,21000.0,86.0,49787.0,1600.0,21000.0,89.0,49790.0,1238.0,21000.0,87.0,49760.0,1430.0,20000.0,92.0,49770.0,1175.0,20000.0,90.0,49747.0,958.0,19000.0,,,,,,,,
0:5,89.0,49757.0,1613.0,21000.0,86.0,49764.0,1854.0,21000.0,89.0,49775.0,1449.0,21000.0,87.0,49786.0,1666.0,20000.0,92.0,49757.0,1375.0,20000.0,90.0,49759.0,1173.0,19000.0,,,,,,,,
0:5,89.0,49762.0,1321.0,21000.0,86.0,49778.0,1586.0,21000.0,89.0,49764.0,1230.0,21000.0,87.0,49768.0,1412.0,20000.0,92.0,49752.0,1149.0,20000.0,90.0,49751.0,957.0,19000.0,,,,,,,,
0:6,89.0,49764.0,1359.0,21000.0,86.0,49776.0,1620.0,21000.0,89.0,49776.0,1252.0,21000.0,87.0,49756.0,1442.0,20000.0,92.0,49765.0,1174.0,20000.0,90.0,49753.0,975.0,19000.0,,,,,,,,
0:6,89.0,49778.0,1467.0,21000.0,86.0,49764.0,1752.0,21000.0,89.0,49766.0,1180.0,21000.0,87.0,49785.0,1560.0,20000.0,92.0,49755.0,1248.0,20000.0,90.0,49764.0,1071.0,19000.0,,,,,,,,
0:7,89.0,49773.0,1376.0,22000.0,86.0,49782.0,1646.0,21000.0,89.0,49785.0,1286.0,21000.0,87.0,49773.0,1462.0,20000.0,92.0,49772.0,1186.0,20000.0,90.0,49762.0,986.0,19000.0,,,,,,,,
0:8,89.0,49755.0,1420.0,21000.0,86.0,49764.0,1674.0,21000.0,89.0,49785.0,1295.0,21000.0,87.0,49786.0,1479.0,20000.0,91.0,49763.0,1242.0,20000.0,90.0,49762.0,1000.0,19000.0,,,,,,,,
0:8,89.0,49772.0,1306.0,21000.0,86.0,49777.0,1552.0,21000.0,89.0,49768.0,1210.0,21000.0,87.0,49788.0,1377.0,20000.0,91.0,49750.0,1120.0,20000.0,90.0,49759.0,924.0,19000.0,,,,,,,,
0:9,89.0,49767.0,1448.0,21000.0,86.0,49757.0,1706.0,21000.0,89.0,49779.0,1331.0,21000.0,87.0,49785.0,1523.0,20000.0,91.0,49767.0,1256.0,20000.0,90.0,49771.0,1042.0,19000.0,,,,,,,,
0:9,89.0,49773.0,1213.0,21000.0,85.0,49775.0,1484.0,21000.0,89.0,49793.0,1151.0,21000.0,87.0,49762.0,1318.0,20000.0,91.0,49763.0,1056.0,20000.0,90.0,49752.0,852.0,19000.0,,,,,,,,
0:10,89.0,49784.0,1292.0,21000.0,85.0,49782.0,1552.0,21000.0,89.0,49775.0,1219.0,21000.0,87.0,49782.0,1382.0,20000.0,91.0,49771.0,1169.0,20000.0,90.0,49768.0,922.0,19000.0,,,,,,,,
0:10,89.0,49768.0,1277.0,21000.0,85.0,49785.0,1622.0,21000.0,89.0,49777.0,1270.0,21000.0,87.0,49770.0,1345.0,20000.0,91.0,49769.0,1091.0,20000.0,90.0,49759.0,862.0,19000.0,,,,,,,,
0:11,89.0,49774.0,1476.0,21000.0,85.0,49764.0,1730.0,21000.0,88.0,49767.0,1364.0,21000.0,87.0,49782.0,1540.0,20000.0,91.0,49750.0,1241.0,20000.0,90.0,49761.0,1064.0,19000.0,,,,,,,,
0:11,89.0,49776.0,1258.0,21000.0,85.0,49781.0,1522.0,21000.0,88.0,49794.0,1190.0,21000.0,87.0,49757.0,1358.0,20000.0,91.0,49759.0,1103.0,20000.0,90.0,49747.0,886.0,19000.0,,,,,,,,
0:12,88.0,49767.0,1356.0,21000.0,85.0,49774.0,1594.0,21000.0,88.0,49765.0,1240.0,21000.0,87.0,49769.0,1423.0,20000.0,91.0,49750.0,1146.0,20000.0,90.0,49758.0,932.0,19000.0,,,,,,,,
0:12,88.0,49775.0,1293.0,21000.0,85.0,49789.0,1534.0,21000.0,88.0,49789.0,1206.0,21000.0,87.0,49769.0,1369.0,20000.0,91.0,49770.0,1119.0,20000.0,89.0,49765.0,910.0,19000.0,,,,,,,,
0:13,88.0,49768.0,1396.0,21000.0,85.0,49759.0,1638.0,21000.0,88.0,49777.0,1286.0,21000.0,87.0,49788.0,1466.0,20000.0,91.0,49768.0,1201.0,20000.0,89.0,49768.0,986.0,19000.0,,,,,,,,
0:13,88.0,49764.0,1317.0,21000.0,85.0,49777.0,1548.0,21000.0,88.0,49786.0,1245.0,21000.0,87.0,49757.0,1392.0,20000.0,91.0,49751.0,1141.0,20000.0,89.0,49744.0,922.0,19000.0,,,,,,,,
0:14,88.0,49769.0,3560.0,21000.0,85.0,49745.0,2306.0,21000.0,88.0,49741.0,2051.0,21000.0,87.0,49773.0,3574.0,20000.0,91.0,49751.0,2932.0,20000.0,89.0,49756.0,2752.0,19000.0,,,,,,,,
0:14,88.0,49754.0,1282.0,21000.0,85.0,49769.0,1534.0,21000.0,88.0,49781.0,1208.0,21000.0,87.0,49778.0,1355.0,20000.0,91.0,49756.0,1152.0,20000.0,89.0,49759.0,919.0,19000.0,,,,,,,,
0:15,88.0,49774.0,1398.0,21000.0,85.0,49769.0,1640.0,21000.0,88.0,49779.0,1282.0,21000.0,87.0,49786.0,1445.0,20000.0,91.0,49779.0,1196.0,20000.0,89.0,49773.0,972.0,19000.0,,,,,,,,
0:15,88.0,49777.0,1264.0,21000.0,85.0,49776.0,1512.0,21000.0,88.0,49775.0,1156.0,21000.0,87.0,49775.0,1346.0,20000.0,91.0,49760.0,1112.0,20000.0,89.0,49756.0,880.0,19000.0,,,,,,,,
0:16,88.0,49774.0,1454.0,21000.0,85.0,49767.0,1692.0,21000.0,88.0,49777.0,1322.0,21000.0,87.0,49782.0,1521.0,20000.0,91.0,49768.0,1256.0,20000.0,89.0,49761.0,1028.0,19000.0,,,,,,,,
