Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,58.0,49215.0,922.0,24000.0,59.0,49216.0,928.0,24000.0,53.0,49229.0,1014.0,23000.0,54.0,49231.0,1056.0,22000.0,52.0,49208.0,856.0,22000.0,52.0,49223.0,988.0,22000.0,,,,,,,,
0:0,58.0,49226.0,959.0,24000.0,59.0,49213.0,958.0,24000.0,53.0,49223.0,1022.0,23000.0,54.0,49233.0,1076.0,22000.0,52.0,49217.0,878.0,22000.0,52.0,49225.0,1004.0,22000.0,,,,,,,,
0:1,58.0,49208.0,897.0,24000.0,59.0,49222.0,906.0,24000.0,53.0,49221.0,978.0,23000.0,54.0,49222.0,1026.0,22000.0,52.0,49226.0,838.0,22000.0,52.0,49213.0,964.0,22000.0,,,,,,,,
0:1,58.0,49219.0,863.0,24000.0,59.0,49221.0,879.0,24000.0,53.0,49240.0,960.0,24000.0,54.0,49229.0,995.0,22000.0,52.0,49226.0,812.0,22000.0,52.0,49221.0,940.0,22000.0,,,,,,,,
0:2,58.0,49232.0,947.0,24000.0,59.0,49227.0,950.0,24000.0,53.0,49230.0,1019.0,23000.0,53.0,49241.0,1061.0,22000.0,52.0,49214.0,878.0,22000.0,52.0,49212.0,1000.0,22000.0,,,,,,,,
0:2,58.0,49220.0,872.0,24000.0,59.0,49219.0,880.0,24000.0,53.0,49221.0,964.0,24000.0,53.0,49240.0,998.0,22000.0,52.0,49221.0,820.0,22000.0,52.0,49227.0,946.0,22000.0,,,,,,,,
0:3,58.0,49223.0,880.0,24000.0,59.0,49224.0,888.0,24000.0,53.0,49227.0,964.0,24000.0,53.0,49230.0,1006.0,22000.0,52.0,49226.0,824.0,22000.0,52.0,49227.0,948.0,22000.0,,,,,,,,
0:3,58.0,49215.0,949.0,24000.0,59.0,49231.0,948.0,24000.0,53.0,49242.0,1018.0,24000.0,53.0,49235.0,1080.0,22000.0,52.0,49219.0,870.0,22000.0,52.0,49208.0,1014.0,22000.0,,,,,,,,
0:4,58.0,49224.0,908.0,24000.0,59.0,49219.0,912.0,24000.0,53.0,49231.0,990.0,23000.0,53.0,49230.0,1030.0,22000.0,52.0,49223.0,848.0,22000.0,52.0,49228.0,970.0,22000.0,,,,,,,,
0:4,58.0,49227.0,939.0,24000.0,59.0,49211.0,944.0,24000.0,53.0,49231.0,1006.0,24000.0,53.0,49235.0,1051.0,22000.0,52.0,49209.0,870.0,22000.0,52.0,49227.0,993.0,22000.0,,,,,,,,
0:5,58.0,49210.0,944.0,24000.0,59.0,49235.0,944.0,24000.0,53.0,49243.0,1008.0,23000.0,53.0,49225.0,1048.0,22000.0,52.0,49228.0,870.0,22000.0,52.0,49216.0,997.0,22000.0,,,,,,,,
0:5,58.0,49216.0,958.0,24000.0,59.0,49226.0,946.0,24000.0,53.0,49239.0,1018.0,23000.0,53.0,49229.0,1070.0,22000.0,52.0,49234.0,876.0,22000.0,52.0,49223.0,1000.0,22000.0,,,,,,,,
0:6,58.0,49213.0,950.0,24000.0,59.0,49229.0,941.0,24000.0,53.0,49237.0,1010.0,23000.0,53.0,49234.0,1056.0,22000.0,52.0,49224.0,872.0,22000.0,52.0,49211.0,996.0,22000.0,,,,,,,,
0:6,58.0,49234.0,904.0,24000.0,59.0,49221.0,900.0,24000.0,53.0,49237.0,978.0,23000.0,53.0,49242.0,1018.0,22000.0,52.0,49213.0,838.0,22000.0,52.0,49225.0,964.0,22000.0,,,,,,,,
0:7,58.0,49219.0,982.0,24000.0,59.0,49224.0,976.0,24000.0,53.0,49236.0,1040.0,24000.0,53.0,49237.0,1089.0,22000.0,52.0,49214.0,900.0,22000.0,52.0,49218.0,1025.0,22000.0,,,,,,,,
0:7,58.0,49214.0,912.0,24000.0,59.0,49235.0,916.0,24000.0,53.0,49231.0,986.0,23000.0,53.0,49225.0,1027.0,22000.0,52.0,49229.0,841.0,22000.0,52.0,49218.0,970.0,22000.0,,,,,,,,
0:8,58.0,49228.0,848.0,24000.0,59.0,49226.0,872.0,24000.0,53.0,49236.0,951.0,24000.0,53.0,49230.0,970.0,22000.0,52.0,49230.0,812.0,22000.0,52.0,49220.0,921.0,22000.0,,,,,,,,
0:9,58.0,49226.0,872.0,24000.0,59.0,49227.0,874.0,24000.0,53.0,49228.0,951.0,24000.0,53.0,49243.0,992.0,22000.0,52.0,49226.0,808.0,22000.0,52.0,49230.0,940.0,22000.0,,,,,,,,
