Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,66.0,49389.0,1024.0,20000.0,68.0,49372.0,974.0,20000.0,65.0,49390.0,1283.0,20000.0,66.0,49405.0,1052.0,19000.0,64.0,49395.0,1330.0,18000.0,65.0,49386.0,1494.0,18000.0,,,,,,,,
0:1,66.0,49390.0,706.0,20000.0,68.0,49403.0,666.0,20000.0,65.0,49413.0,987.0,20000.0,66.0,49404.0,728.0,19000.0,64.0,49394.0,1062.0,18000.0,65.0,49410.0,1230.0,18000.0,,,,,,,,
0:1,66.0,49388.0,724.0,20000.0,68.0,49402.0,685.0,20000.0,65.0,49416.0,990.0,20000.0,66.0,49406.0,742.0,19000.0,64.0,49404.0,1070.0,18000.0,65.0,49405.0,1248.0,18000.0,,,,,,,,
0:2,66.0,49389.0,700.0,20000.0,68.0,49402.0,659.0,20000.0,65.0,49415.0,960.0,20000.0,66.0,49407.0,724.0,19000.0,64.0,49405.0,1046.0,18000.0,65.0,49405.0,1223.0,18000.0,,,,,,,,
0:2,66.0,49394.0,721.0,20000.0,68.0,49396.0,698.0,20000.0,65.0,49419.0,984.0,20000.0,66.0,49408.0,741.0,19000.0,64.0,49406.0,1064.0,18000.0,65.0,49405.0,1235.0,18000.0,,,,,,,,
0:3,66.0,49408.0,707.0,20000.0,68.0,49393.0,676.0,20000.0,65.0,49409.0,956.0,20000.0,66.0,49416.0,737.0,19000.0,64.0,49410.0,1056.0,18000.0,65.0,49400.0,1234.0,18000.0,,,,,,,,
0:3,66.0,49409.0,699.0,20000.0,68.0,49393.0,666.0,20000.0,65.0,49409.0,946.0,20000.0,66.0,49417.0,714.0,19000.0,64.0,49411.0,1030.0,18000.0,65.0,49406.0,1210.0,18000.0,,,,,,,,
0:4,66.0,49393.0,774.0,20000.0,68.0,49408.0,728.0,20000.0,65.0,49417.0,988.0,20000.0,66.0,49405.0,784.0,19000.0,64.0,49406.0,1084.0,18000.0,65.0,49399.0,1258.0,18000.0,,,,,,,,
0:4,66.0,49396.0,836.0,20000.0,68.0,49392.0,774.0,20000.0,65.0,49402.0,1029.0,20000.0,66.0,49403.0,811.0,19000.0,64.0,49405.0,1109.0,18000.0,65.0,49396.0,1279.0,18000.0,,,,,,,,
0:5,66.0,49388.0,749.0,20000.0,68.0,49406.0,716.0,20000.0,65.0,49418.0,968.0,20000.0,66.0,49404.0,753.0,19000.0,64.0,49402.0,1054.0,18000.0,65.0,49397.0,1236.0,18000.0,,,,,,,,
0:5,66.0,49392.0,748.0,20000.0,68.0,49403.0,706.0,20000.0,65.0,49406.0,988.0,20000.0,66.0,49408.0,756.0,19000.0,64.0,49408.0,1035.0,18000.0,65.0,49399.0,1222.0,18000.0,,,,,,,,
0:6,66.0,49386.0,756.0,20000.0,68.0,49402.0,667.0,20000.0,65.0,49417.0,914.0,20000.0,66.0,49403.0,750.0,19000.0,64.0,49405.0,1001.0,18000.0,65.0,49406.0,1210.0,18000.0,,,,,,,,
0:6,66.0,49410.0,730.0,20000.0,68.0,49391.0,681.0,20000.0,65.0,49401.0,927.0,20000.0,66.0,49421.0,726.0,19000.0,64.0,49418.0,1015.0,18000.0,65.0,49403.0,1188.0,18000.0,,,,,,,,
0:7,66.0,49403.0,828.0,20000.0,68.0,49402.0,768.0,20000.0,65.0,49405.0,987.0,20000.0,66.0,49407.0,807.0,19000.0,64.0,49401.0,1076.0,18000.0,65.0,49390.0,1248.0,18000.0,,,,,,,,
0:7,66.0,49408.0,778.0,20000.0,68.0,49391.0,730.0,20000.0,65.0,49401.0,958.0,20000.0,66.0,49404.0,772.0,19000.0,64.0,49408.0,1042.0,18000.0,65.0,49395.0,1214.0,18000.0,,,,,,,,
0:8,66.0,49408.0,796.0,20000.0,68.0,49392.0,750.0,20000.0,65.0,49406.0,970.0,20000.0,66.0,49417.0,784.0,19000.0,64.0,49407.0,1050.0,18000.0,65.0,49400.0,1217.0,18000.0,,,,,,,,
0:8,66.0,49393.0,721.0,20000.0,68.0,49408.0,687.0,20000.0,65.0,49418.0,906.0,20000.0,66.0,49404.0,724.0,19000.0,64.0,49393.0,986.0,18000.0,65.0,49402.0,1170.0,18000.0,,,,,,,,
0:9,66.0,49388.0,723.0,20000.0,68.0,49401.0,689.0,20000.0,65.0,49407.0,906.0,20000.0,66.0,49403.0,724.0,19000.0,64.0,49397.0,978.0,18000.0,65.0,49395.0,1156.0,18000.0,,,,,,,,
0:10,66.0,49402.0,772.0,20000.0,68.0,49393.0,730.0,20000.0,65.0,49407.0,940.0,20000.0,66.0,49414.0,762.0,19000.0,64.0,49401.0,1010.0,18000.0,65.0,49392.0,1192.0,18000.0,,,,,,,,
0:10,66.0,49402.0,678.0,20000.0,68.0,49386.0,668.0,20000.0,65.0,49409.0,878.0,20000.0,66.0,49414.0,711.0,19000.0,64.0,49408.0,963.0,18000.0,65.0,49401.0,1130.0,18000.0,,,,,,,,
0:11,66.0,49389.0,758.0,20000.0,68.0,49404.0,719.0,20000.0,65.0,49397.0,921.0,20000.0,66.0,49398.0,748.0,19000.0,64.0,49387.0,994.0,18000.0,65.0,49394.0,1157.0,18000.0,,,,,,,,
