Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,67.0,49764.0,929.0,20000.0,66.0,49757.0,836.0,20000.0,66.0,49770.0,818.0,19000.0,66.0,49760.0,880.0,18000.0,64.0,49738.0,319.0,18000.0,63.0,49743.0,0.0,17000.0,,,,,,,,
0:0,67.0,49767.0,1036.0,20000.0,66.0,49748.0,930.0,20000.0,66.0,49775.0,906.0,19000.0,66.0,49760.0,982.0,18000.0,64.0,49742.0,388.0,17000.0,63.0,49741.0,84.0,17000.0,,,,,,,,
0:1,67.0,49764.0,984.0,20000.0,66.0,49764.0,922.0,20000.0,66.0,49766.0,885.0,19000.0,66.0,49772.0,946.0,18000.0,64.0,49748.0,392.0,18000.0,63.0,49753.0,25.0,17000.0,,,,,,,,
0:1,67.0,49750.0,1011.0,20000.0,66.0,49770.0,908.0,20000.0,66.0,49760.0,874.0,19000.0,66.0,49760.0,945.0,18000.0,64.0,49756.0,384.0,17000.0,63.0,49739.0,50.0,17000.0,,,,,,,,
0:2,67.0,49755.0,957.0,20000.0,66.0,49770.0,858.0,20000.0,66.0,49778.0,832.0,19000.0,66.0,49754.0,913.0,18000.0,64.0,49759.0,346.0,17000.0,63.0,49744.0,0.0,17000.0,,,,,,,,
0:2,67.0,49760.0,974.0,20000.0,66.0,49763.0,876.0,20000.0,66.0,49765.0,849.0,19000.0,66.0,49773.0,921.0,18000.0,64.0,49749.0,360.0,17000.0,63.0,49742.0,0.0,17000.0,,,,,,,,
0:3,67.0,49760.0,1022.0,20000.0,66.0,49765.0,912.0,20000.0,66.0,49767.0,882.0,19000.0,66.0,49774.0,959.0,18000.0,64.0,49753.0,392.0,17000.0,63.0,49751.0,84.0,17000.0,,,,,,,,
0:3,67.0,49761.0,928.0,20000.0,66.0,49770.0,836.0,20000.0,66.0,49773.0,814.0,19000.0,66.0,49758.0,885.0,18000.0,64.0,49760.0,335.0,17000.0,63.0,49737.0,0.0,17000.0,,,,,,,,
0:4,67.0,49775.0,886.0,20000.0,66.0,49768.0,798.0,20000.0,66.0,49772.0,826.0,19000.0,66.0,49769.0,847.0,18000.0,64.0,49747.0,300.0,17000.0,63.0,49757.0,0.0,17000.0,,,,,,,,
0:4,67.0,49759.0,1042.0,20000.0,66.0,49771.0,930.0,20000.0,66.0,49765.0,891.0,19000.0,66.0,49768.0,970.0,18000.0,64.0,49751.0,409.0,17000.0,63.0,49744.0,129.0,17000.0,,,,,,,,
