Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,75.0,49743.0,832.0,21000.0,74.0,49758.0,538.0,21000.0,77.0,49764.0,934.0,20000.0,76.0,49762.0,819.0,19000.0,84.0,49739.0,636.0,18000.0,83.0,49751.0,495.0,18000.0,,,,,,,,
0:0,75.0,49756.0,829.0,21000.0,74.0,49769.0,546.0,21000.0,77.0,49763.0,935.0,20000.0,76.0,49763.0,807.0,19000.0,83.0,49755.0,640.0,19000.0,83.0,49758.0,500.0,18000.0,,,,,,,,
0:1,75.0,49761.0,823.0,21000.0,74.0,49752.0,542.0,21000.0,77.0,49775.0,866.0,20000.0,76.0,49768.0,807.0,19000.0,83.0,49759.0,634.0,19000.0,83.0,49747.0,510.0,18000.0,,,,,,,,
0:1,75.0,49754.0,826.0,21000.0,74.0,49772.0,520.0,21000.0,77.0,49771.0,886.0,20000.0,76.0,49779.0,801.0,19000.0,83.0,49752.0,625.0,19000.0,83.0,49757.0,502.0,18000.0,,,,,,,,
0:2,75.0,49764.0,790.0,21000.0,74.0,49761.0,516.0,21000.0,77.0,49777.0,870.0,20000.0,76.0,49784.0,770.0,19000.0,83.0,49754.0,614.0,19000.0,83.0,49760.0,482.0,18000.0,,,,,,,,
0:2,75.0,49769.0,698.0,21000.0,74.0,49781.0,430.0,21000.0,77.0,49770.0,813.0,20000.0,76.0,49765.0,711.0,19000.0,83.0,49764.0,548.0,19000.0,83.0,49756.0,424.0,18000.0,,,,,,,,
0:3,75.0,49763.0,724.0,21000.0,74.0,49777.0,460.0,21000.0,77.0,49775.0,818.0,20000.0,76.0,49783.0,718.0,19000.0,83.0,49762.0,567.0,19000.0,83.0,49765.0,457.0,18000.0,,,,,,,,
0:3,75.0,49772.0,866.0,21000.0,74.0,49777.0,590.0,21000.0,77.0,49774.0,938.0,20000.0,76.0,49779.0,813.0,19000.0,83.0,49759.0,666.0,19000.0,83.0,49767.0,542.0,18000.0,,,,,,,,
0:4,75.0,49764.0,694.0,21000.0,74.0,49770.0,436.0,21000.0,77.0,49779.0,828.0,20000.0,76.0,49785.0,692.0,19000.0,83.0,49758.0,533.0,18000.0,83.0,49767.0,438.0,18000.0,,,,,,,,
0:4,75.0,49763.0,780.0,21000.0,74.0,49786.0,358.0,21000.0,77.0,49781.0,737.0,20000.0,76.0,49772.0,758.0,19000.0,83.0,49768.0,495.0,19000.0,83.0,49761.0,483.0,18000.0,,,,,,,,
0:5,75.0,49773.0,1008.0,21000.0,73.0,49770.0,700.0,21000.0,77.0,49788.0,1004.0,20000.0,76.0,49774.0,928.0,19000.0,83.0,49770.0,748.0,18000.0,83.0,49759.0,623.0,18000.0,,,,,,,,
0:6,75.0,49779.0,878.0,21000.0,73.0,49784.0,612.0,21000.0,77.0,49788.0,907.0,20000.0,76.0,49769.0,843.0,19000.0,83.0,49773.0,688.0,19000.0,83.0,49753.0,552.0,18000.0,,,,,,,,
0:6,75.0,49773.0,824.0,21000.0,73.0,49775.0,556.0,21000.0,77.0,49792.0,885.0,20000.0,76.0,49778.0,809.0,19000.0,83.0,49777.0,636.0,19000.0,83.0,49770.0,518.0,18000.0,,,,,,,,
0:7,75.0,49780.0,829.0,21000.0,73.0,49776.0,571.0,21000.0,77.0,49783.0,892.0,20000.0,76.0,49780.0,813.0,19000.0,83.0,49770.0,660.0,19000.0,83.0,49771.0,548.0,18000.0,,,,,,,,
0:7,75.0,49769.0,673.0,21000.0,73.0,49783.0,431.0,21000.0,77.0,49796.0,766.0,20000.0,76.0,49796.0,675.0,19000.0,83.0,49777.0,526.0,19000.0,83.0,49772.0,426.0,18000.0,,,,,,,,
0:8,75.0,49776.0,756.0,21000.0,73.0,49772.0,516.0,21000.0,77.0,49787.0,822.0,20000.0,76.0,49797.0,746.0,19000.0,83.0,49778.0,586.0,19000.0,83.0,49770.0,476.0,18000.0,,,,,,,,
0:8,75.0,49777.0,672.0,21000.0,73.0,49787.0,641.0,21000.0,77.0,49785.0,949.0,20000.0,76.0,49790.0,705.0,19000.0,83.0,49763.0,536.0,19000.0,83.0,49770.0,450.0,18000.0,,,,,,,,
0:9,75.0,49771.0,766.0,21000.0,73.0,49778.0,524.0,21000.0,77.0,49796.0,841.0,20000.0,76.0,49791.0,760.0,19000.0,83.0,49771.0,590.0,19000.0,83.0,49775.0,496.0,18000.0,,,,,,,,
0:9,75.0,49780.0,857.0,21000.0,73.0,49792.0,590.0,21000.0,77.0,49785.0,904.0,20000.0,76.0,49797.0,830.0,19000.0,83.0,49768.0,657.0,18000.0,83.0,49778.0,555.0,18000.0,,,,,,,,
0:10,75.0,49777.0,785.0,21000.0,73.0,49777.0,536.0,21000.0,77.0,49783.0,846.0,20000.0,76.0,49802.0,759.0,19000.0,83.0,49783.0,607.0,19000.0,83.0,49784.0,510.0,18000.0,,,,,,,,
0:10,75.0,49790.0,855.0,21000.0,73.0,49796.0,600.0,21000.0,77.0,49792.0,888.0,20000.0,76.0,49787.0,827.0,19000.0,83.0,49773.0,669.0,19000.0,83.0,49779.0,562.0,18000.0,,,,,,,,
0:11,75.0,49789.0,710.0,21000.0,73.0,49783.0,472.0,21000.0,77.0,49803.0,786.0,20000.0,76.0,49799.0,724.0,19000.0,83.0,49785.0,578.0,18000.0,83.0,49771.0,483.0,18000.0,,,,,,,,
0:11,75.0,49777.0,622.0,21000.0,73.0,49781.0,410.0,21000.0,77.0,49805.0,766.0,20000.0,75.0,49789.0,654.0,19000.0,83.0,49779.0,502.0,19000.0,83.0,49768.0,402.0,18000.0,,,,,,,,
