Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,79.0,49748.0,1241.0,24000.0,78.0,49743.0,1359.0,23000.0,77.0,49749.0,1046.0,23000.0,73.0,49749.0,1222.0,22000.0,67.0,49737.0,721.0,22000.0,65.0,49735.0,897.0,21000.0,,,,,,,,
0:0,79.0,49744.0,1076.0,24000.0,78.0,49750.0,1231.0,23000.0,77.0,49758.0,972.0,23000.0,73.0,49739.0,1095.0,22000.0,67.0,49744.0,597.0,22000.0,65.0,49725.0,776.0,21000.0,,,,,,,,
0:1,79.0,49752.0,1209.0,24000.0,78.0,49755.0,1348.0,23000.0,77.0,49752.0,1019.0,23000.0,73.0,49758.0,1214.0,22000.0,67.0,49734.0,704.0,22000.0,65.0,49741.0,884.0,21000.0,,,,,,,,
0:1,79.0,49754.0,1262.0,24000.0,78.0,49745.0,1389.0,23000.0,77.0,49755.0,1037.0,23000.0,73.0,49753.0,1260.0,22000.0,67.0,49750.0,738.0,22000.0,65.0,49737.0,912.0,21000.0,,,,,,,,
0:2,79.0,49749.0,1267.0,24000.0,78.0,49739.0,1391.0,23000.0,76.0,49760.0,1046.0,23000.0,73.0,49749.0,1248.0,22000.0,67.0,49744.0,746.0,22000.0,65.0,49726.0,913.0,21000.0,,,,,,,,
0:2,79.0,49733.0,1193.0,24000.0,78.0,49745.0,1334.0,23000.0,76.0,49759.0,1065.0,23000.0,73.0,49745.0,1198.0,22000.0,67.0,49738.0,692.0,22000.0,65.0,49733.0,864.0,21000.0,,,,,,,,
0:3,79.0,49761.0,1132.0,24000.0,78.0,49750.0,1290.0,23000.0,76.0,49764.0,1047.0,23000.0,73.0,49744.0,1139.0,22000.0,67.0,49743.0,646.0,22000.0,65.0,49734.0,816.0,21000.0,,,,,,,,
0:3,78.0,49742.0,1230.0,24000.0,78.0,49748.0,1334.0,24000.0,76.0,49757.0,1003.0,23000.0,73.0,49744.0,1196.0,22000.0,67.0,49743.0,696.0,22000.0,65.0,49734.0,866.0,21000.0,,,,,,,,
0:4,78.0,49748.0,1208.0,24000.0,78.0,49754.0,1340.0,23000.0,76.0,49763.0,1036.0,23000.0,73.0,49758.0,1210.0,22000.0,67.0,49733.0,711.0,22000.0,65.0,49737.0,866.0,21000.0,,,,,,,,
0:4,78.0,49754.0,1086.0,24000.0,78.0,49740.0,1268.0,23000.0,76.0,49763.0,1152.0,23000.0,73.0,49761.0,1146.0,22000.0,67.0,49743.0,640.0,22000.0,65.0,49741.0,764.0,21000.0,,,,,,,,
