Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,70.0,49705.0,1643.0,25000.0,69.0,49699.0,1654.0,24000.0,69.0,49727.0,1530.0,24000.0,68.0,49712.0,1692.0,23000.0,69.0,49681.0,1186.0,23000.0,66.0,49680.0,721.0,22000.0,,,,,,,,
0:0,70.0,49694.0,1642.0,25000.0,69.0,49702.0,1656.0,24000.0,69.0,49717.0,1533.0,24000.0,68.0,49721.0,1687.0,23000.0,69.0,49689.0,1186.0,23000.0,66.0,49687.0,708.0,22000.0,,,,,,,,
0:1,70.0,49712.0,1625.0,25000.0,69.0,49709.0,1640.0,24000.0,69.0,49718.0,1524.0,24000.0,68.0,49693.0,1684.0,23000.0,69.0,49688.0,1168.0,23000.0,66.0,49681.0,684.0,22000.0,,,,,,,,
0:1,70.0,49707.0,1717.0,25000.0,69.0,49711.0,1734.0,24000.0,69.0,49704.0,1595.0,24000.0,68.0,49708.0,1773.0,23000.0,69.0,49699.0,1242.0,23000.0,65.0,49688.0,754.0,22000.0,,,,,,,,
0:2,70.0,49697.0,1426.0,25000.0,69.0,49706.0,1452.0,24000.0,69.0,49721.0,1358.0,24000.0,68.0,49723.0,1498.0,23000.0,69.0,49697.0,1005.0,23000.0,65.0,49692.0,512.0,22000.0,,,,,,,,
0:2,70.0,49697.0,1420.0,25000.0,69.0,49707.0,1448.0,24000.0,69.0,49719.0,1347.0,24000.0,68.0,49719.0,1488.0,23000.0,69.0,49702.0,996.0,23000.0,65.0,49692.0,516.0,22000.0,,,,,,,,
0:3,70.0,49706.0,1450.0,25000.0,69.0,49708.0,1474.0,24000.0,69.0,49719.0,1374.0,24000.0,67.0,49725.0,1519.0,23000.0,69.0,49704.0,1030.0,23000.0,65.0,49702.0,543.0,22000.0,,,,,,,,
0:3,70.0,49716.0,1463.0,25000.0,69.0,49719.0,1480.0,24000.0,69.0,49730.0,1378.0,24000.0,67.0,49701.0,1523.0,23000.0,69.0,49705.0,1041.0,23000.0,65.0,49694.0,555.0,22000.0,,,,,,,,
0:4,70.0,49724.0,1360.0,25000.0,69.0,49720.0,1386.0,24000.0,69.0,49729.0,1296.0,24000.0,67.0,49709.0,1430.0,23000.0,69.0,49695.0,962.0,23000.0,65.0,49688.0,472.0,22000.0,,,,,,,,
0:4,70.0,49704.0,1449.0,25000.0,69.0,49699.0,1462.0,24000.0,69.0,49729.0,1364.0,24000.0,67.0,49713.0,1506.0,23000.0,69.0,49695.0,1022.0,23000.0,65.0,49695.0,536.0,22000.0,,,,,,,,
0:5,70.0,49709.0,1410.0,24000.0,69.0,49706.0,1424.0,24000.0,69.0,49717.0,1340.0,24000.0,67.0,49721.0,1470.0,23000.0,69.0,49696.0,998.0,23000.0,65.0,49697.0,504.0,22000.0,,,,,,,,
