Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,73.0,49774.0,1581.0,20000.0,72.0,49763.0,1556.0,20000.0,74.0,49785.0,1373.0,20000.0,73.0,49779.0,1495.0,19000.0,72.0,49753.0,1102.0,18000.0,68.0,49752.0,1055.0,18000.0,,,,,,,,
0:0,73.0,49777.0,1578.0,20000.0,71.0,49757.0,1556.0,20000.0,74.0,49781.0,1376.0,20000.0,73.0,49776.0,1499.0,19000.0,72.0,49744.0,1098.0,18000.0,68.0,49756.0,1042.0,18000.0,,,,,,,,
0:1,73.0,49786.0,1080.0,20000.0,71.0,49786.0,1098.0,20000.0,74.0,49796.0,958.0,20000.0,73.0,49773.0,1042.0,19000.0,72.0,49774.0,740.0,18000.0,68.0,49766.0,700.0,18000.0,,,,,,,,
0:1,73.0,49776.0,1024.0,20000.0,71.0,49788.0,1060.0,20000.0,74.0,49791.0,920.0,20000.0,73.0,49793.0,1009.0,19000.0,72.0,49777.0,703.0,18000.0,68.0,49776.0,669.0,18000.0,,,,,,,,
0:2,73.0,49783.0,1150.0,20000.0,71.0,49791.0,1164.0,20000.0,74.0,49799.0,1020.0,20000.0,73.0,49772.0,1106.0,19000.0,72.0,49790.0,783.0,18000.0,68.0,49764.0,753.0,18000.0,,,,,,,,
0:2,73.0,49773.0,1071.0,20000.0,71.0,49788.0,1070.0,20000.0,74.0,49800.0,932.0,20000.0,73.0,49796.0,1023.0,19000.0,72.0,49769.0,719.0,18000.0,68.0,49778.0,696.0,18000.0,,,,,,,,
0:3,73.0,49783.0,1106.0,20000.0,71.0,49800.0,1112.0,20000.0,74.0,49792.0,965.0,20000.0,73.0,49788.0,1047.0,19000.0,72.0,49774.0,768.0,18000.0,68.0,49774.0,722.0,18000.0,,,,,,,,
0:3,73.0,49776.0,1102.0,20000.0,71.0,49781.0,1116.0,20000.0,74.0,49792.0,965.0,20000.0,73.0,49794.0,1054.0,19000.0,72.0,49768.0,765.0,18000.0,68.0,49785.0,722.0,18000.0,,,,,,,,
0:4,73.0,49791.0,1140.0,20000.0,71.0,49775.0,1116.0,20000.0,74.0,49785.0,1000.0,20000.0,73.0,49802.0,1079.0,19000.0,72.0,49767.0,768.0,18000.0,68.0,49781.0,706.0,18000.0,,,,,,,,
0:4,73.0,49773.0,1075.0,20000.0,71.0,49798.0,1090.0,20000.0,74.0,49789.0,946.0,20000.0,73.0,49807.0,1028.0,19000.0,72.0,49774.0,747.0,18000.0,68.0,49781.0,701.0,18000.0,,,,,,,,
