Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,53.0,49127.0,1436.0,22000.0,55.0,49106.0,1508.0,22000.0,52.0,49133.0,1381.0,22000.0,52.0,49113.0,1428.0,21000.0,55.0,49103.0,944.0,20000.0,54.0,49105.0,692.0,20000.0,,,,,,,,
0:0,53.0,49137.0,1235.0,22000.0,55.0,49120.0,1336.0,22000.0,52.0,49133.0,1216.0,22000.0,52.0,49137.0,1252.0,21000.0,55.0,49117.0,802.0,20000.0,54.0,49112.0,558.0,20000.0,,,,,,,,
0:1,53.0,49114.0,1289.0,22000.0,55.0,49137.0,1368.0,22000.0,52.0,49126.0,1240.0,22000.0,52.0,49146.0,1280.0,21000.0,55.0,49106.0,838.0,20000.0,54.0,49115.0,596.0,20000.0,,,,,,,,
0:1,53.0,49121.0,1253.0,22000.0,55.0,49136.0,1300.0,22000.0,52.0,49146.0,1190.0,22000.0,52.0,49134.0,1241.0,21000.0,55.0,49112.0,784.0,20000.0,54.0,49113.0,578.0,20000.0,,,,,,,,
0:2,53.0,49133.0,1258.0,22000.0,55.0,49135.0,1322.0,22000.0,52.0,49147.0,1202.0,22000.0,52.0,49126.0,1249.0,21000.0,55.0,49120.0,806.0,20000.0,54.0,49111.0,584.0,20000.0,,,,,,,,
0:2,53.0,49127.0,1212.0,22000.0,55.0,49146.0,1282.0,22000.0,52.0,49139.0,1166.0,22000.0,52.0,49135.0,1212.0,21000.0,55.0,49116.0,778.0,20000.0,54.0,49120.0,558.0,20000.0,,,,,,,,
0:3,53.0,49129.0,1226.0,22000.0,55.0,49150.0,1290.0,22000.0,52.0,49136.0,1180.0,22000.0,52.0,49152.0,1220.0,21000.0,55.0,49121.0,801.0,20000.0,54.0,49126.0,574.0,20000.0,,,,,,,,
0:3,52.0,49143.0,1132.0,22000.0,55.0,49141.0,1227.0,22000.0,52.0,49156.0,1106.0,22000.0,52.0,49129.0,1141.0,21000.0,55.0,49125.0,739.0,20000.0,54.0,49117.0,508.0,20000.0,,,,,,,,
0:4,52.0,49131.0,1198.0,22000.0,55.0,49147.0,1256.0,22000.0,52.0,49146.0,1166.0,22000.0,52.0,49143.0,1182.0,21000.0,55.0,49124.0,772.0,20000.0,54.0,49128.0,564.0,20000.0,,,,,,,,
0:4,52.0,49147.0,1175.0,22000.0,54.0,49134.0,1249.0,22000.0,52.0,49166.0,1140.0,22000.0,52.0,49139.0,1167.0,21000.0,55.0,49133.0,763.0,20000.0,54.0,49116.0,548.0,20000.0,,,,,,,,
