Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,73.0,49763.0,1111.0,21000.0,70.0,49789.0,1089.0,21000.0,73.0,49784.0,1121.0,21000.0,72.0,49773.0,1135.0,19000.0,75.0,49757.0,884.0,19000.0,74.0,49762.0,704.0,18000.0,,,,,,,,
0:0,73.0,49782.0,1138.0,21000.0,70.0,49775.0,1109.0,21000.0,73.0,49780.0,1099.0,21000.0,72.0,49793.0,1155.0,19000.0,75.0,49768.0,908.0,19000.0,74.0,49747.0,725.0,18000.0,,,,,,,,
0:1,73.0,49786.0,1110.0,21000.0,70.0,49779.0,1089.0,21000.0,73.0,49778.0,1112.0,20000.0,72.0,49789.0,1129.0,19000.0,75.0,49769.0,884.0,19000.0,74.0,49751.0,710.0,18000.0,,,,,,,,
0:1,73.0,49782.0,1074.0,21000.0,70.0,49784.0,1063.0,21000.0,73.0,49793.0,1104.0,20000.0,72.0,49768.0,1107.0,19000.0,75.0,49770.0,862.0,19000.0,74.0,49761.0,685.0,18000.0,,,,,,,,
0:2,73.0,49784.0,1141.0,21000.0,70.0,49767.0,1110.0,21000.0,73.0,49782.0,1112.0,20000.0,72.0,49781.0,1157.0,19000.0,75.0,49779.0,912.0,19000.0,74.0,49752.0,731.0,18000.0,,,,,,,,
0:2,73.0,49785.0,1119.0,21000.0,70.0,49765.0,1093.0,21000.0,73.0,49777.0,1090.0,20000.0,72.0,49789.0,1143.0,19000.0,75.0,49776.0,889.0,19000.0,74.0,49763.0,718.0,18000.0,,,,,,,,
0:3,73.0,49788.0,1181.0,21000.0,70.0,49762.0,1143.0,21000.0,73.0,49776.0,1074.0,21000.0,72.0,49787.0,1182.0,19000.0,75.0,49779.0,937.0,19000.0,74.0,49759.0,766.0,18000.0,,,,,,,,
0:3,73.0,49787.0,1198.0,21000.0,70.0,49769.0,1164.0,21000.0,73.0,49775.0,1155.0,21000.0,72.0,49771.0,1209.0,19000.0,75.0,49778.0,953.0,19000.0,74.0,49763.0,780.0,18000.0,,,,,,,,
0:4,73.0,49779.0,1106.0,21000.0,70.0,49782.0,1074.0,21000.0,73.0,49796.0,1059.0,20000.0,72.0,49774.0,1121.0,19000.0,75.0,49773.0,884.0,19000.0,74.0,49773.0,704.0,18000.0,,,,,,,,
0:4,73.0,49769.0,1124.0,21000.0,70.0,49784.0,1089.0,21000.0,73.0,49789.0,1070.0,20000.0,72.0,49796.0,1134.0,19000.0,75.0,49756.0,896.0,19000.0,74.0,49775.0,719.0,18000.0,,,,,,,,
0:5,73.0,49789.0,1111.0,21000.0,70.0,49770.0,1081.0,21000.0,73.0,49793.0,1070.0,20000.0,72.0,49786.0,1125.0,19000.0,75.0,49781.0,884.0,19000.0,74.0,49765.0,708.0,18000.0,,,,,,,,
0:5,73.0,49773.0,1049.0,21000.0,70.0,49787.0,1026.0,21000.0,73.0,49800.0,1067.0,21000.0,72.0,49785.0,1070.0,19000.0,75.0,49770.0,838.0,19000.0,74.0,49770.0,676.0,18000.0,,,,,,,,
0:6,73.0,49783.0,1075.0,21000.0,70.0,49792.0,1013.0,21000.0,73.0,49809.0,988.0,20000.0,72.0,49774.0,1055.0,19000.0,75.0,49775.0,829.0,19000.0,74.0,49771.0,658.0,18000.0,,,,,,,,
0:7,73.0,49794.0,1049.0,21000.0,70.0,49771.0,1022.0,21000.0,73.0,49778.0,1033.0,21000.0,72.0,49798.0,1066.0,19000.0,75.0,49781.0,840.0,19000.0,74.0,49768.0,672.0,18000.0,,,,,,,,
0:7,73.0,49786.0,1014.0,21000.0,70.0,49790.0,988.0,21000.0,73.0,49795.0,988.0,21000.0,72.0,49798.0,1042.0,19000.0,75.0,49769.0,810.0,19000.0,74.0,49785.0,652.0,18000.0,,,,,,,,
0:8,73.0,49785.0,1022.0,21000.0,70.0,49793.0,994.0,21000.0,73.0,49799.0,960.0,20000.0,72.0,49790.0,1046.0,19000.0,75.0,49766.0,810.0,19000.0,74.0,49777.0,648.0,18000.0,,,,,,,,
0:8,73.0,49773.0,1064.0,21000.0,70.0,49790.0,1038.0,21000.0,73.0,49803.0,1052.0,20000.0,72.0,49781.0,1086.0,19000.0,75.0,49762.0,856.0,19000.0,74.0,49777.0,693.0,18000.0,,,,,,,,
