Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,78.0,49799.0,1014.0,24000.0,76.0,49816.0,1086.0,24000.0,78.0,49812.0,1112.0,24000.0,73.0,49815.0,1146.0,23000.0,75.0,49798.0,914.0,22000.0,75.0,49800.0,619.0,22000.0,,,,,,,,
0:0,78.0,49809.0,1658.0,24000.0,76.0,49779.0,711.0,24000.0,78.0,49805.0,908.0,23000.0,73.0,49793.0,906.0,23000.0,75.0,49779.0,628.0,22000.0,75.0,49768.0,470.0,22000.0,,,,,,,,
0:1,78.0,49800.0,1378.0,24000.0,76.0,49787.0,1419.0,24000.0,78.0,49801.0,1359.0,24000.0,73.0,49804.0,1470.0,23000.0,75.0,49783.0,1203.0,22000.0,75.0,49774.0,886.0,22000.0,,,,,,,,
0:1,78.0,49787.0,1320.0,24000.0,76.0,49778.0,1373.0,24000.0,78.0,49798.0,1376.0,24000.0,73.0,49792.0,1436.0,23000.0,75.0,49784.0,1161.0,22000.0,75.0,49776.0,828.0,22000.0,,,,,,,,
0:2,78.0,49801.0,1279.0,24000.0,76.0,49798.0,1324.0,24000.0,78.0,49799.0,1302.0,23000.0,73.0,49794.0,1393.0,23000.0,75.0,49794.0,1119.0,22000.0,75.0,49772.0,792.0,22000.0,,,,,,,,
0:2,78.0,49793.0,1417.0,24000.0,75.0,49789.0,1448.0,24000.0,78.0,49799.0,1414.0,23000.0,73.0,49792.0,1507.0,23000.0,75.0,49798.0,1218.0,22000.0,75.0,49784.0,884.0,22000.0,,,,,,,,
0:3,78.0,49792.0,1373.0,24000.0,75.0,49781.0,1401.0,24000.0,78.0,49796.0,1336.0,23000.0,73.0,49786.0,1474.0,23000.0,75.0,49787.0,1190.0,22000.0,75.0,49764.0,848.0,22000.0,,,,,,,,
0:3,77.0,49786.0,1345.0,24000.0,75.0,49777.0,1393.0,24000.0,78.0,49794.0,1465.0,24000.0,73.0,49785.0,1442.0,23000.0,75.0,49792.0,1197.0,22000.0,75.0,49774.0,846.0,22000.0,,,,,,,,
0:4,77.0,49792.0,1447.0,24000.0,75.0,49778.0,1471.0,24000.0,78.0,49793.0,1335.0,23000.0,73.0,49781.0,1537.0,23000.0,75.0,49781.0,1250.0,22000.0,75.0,49763.0,900.0,22000.0,,,,,,,,
0:4,77.0,49778.0,1383.0,24000.0,75.0,49767.0,1413.0,24000.0,77.0,49798.0,1420.0,23000.0,73.0,49785.0,1480.0,23000.0,75.0,49779.0,1172.0,22000.0,75.0,49765.0,844.0,22000.0,,,,,,,,
