Time,SoC_1,Voltage_1,Current_1,Temperature_1,SoC_2,Voltage_2,Current_2,Temperature_2,SoC_3,Voltage_3,Current_3,Temperature_3,SoC_4,Voltage_4,Current_4,Temperature_4,SoC_5,Voltage_5,Current_5,Temperature_5,SoC_6,Voltage_6,Current_6,Temperature_6,SoC_7,Voltage_7,Current_7,Temperature_7,SoC_8,Voltage_8,Current_8,Temperature_8
0:0,69.0,49741.0,1512.0,20000.0,67.0,49748.0,1362.0,20000.0,70.0,49762.0,1429.0,19000.0,69.0,49759.0,1451.0,18000.0,71.0,49737.0,1079.0,17000.0,67.0,49746.0,972.0,17000.0,,,,,,,,
0:0,69.0,49742.0,1423.0,20000.0,67.0,49751.0,1282.0,20000.0,70.0,49760.0,1366.0,19000.0,69.0,49747.0,1386.0,18000.0,71.0,49739.0,1013.0,17000.0,67.0,49744.0,915.0,17000.0,,,,,,,,
0:1,69.0,49738.0,1336.0,20000.0,67.0,49745.0,1204.0,20000.0,70.0,49767.0,1300.0,19000.0,69.0,49751.0,1312.0,18000.0,71.0,49736.0,954.0,17000.0,67.0,49742.0,854.0,17000.0,,,,,,,,
0:1,69.0,49750.0,1477.0,20000.0,67.0,49741.0,1330.0,20000.0,70.0,49763.0,1418.0,19000.0,69.0,49757.0,1442.0,18000.0,71.0,49741.0,1058.0,17000.0,67.0,49735.0,941.0,17000.0,,,,,,,,
0:2,69.0,49761.0,1394.0,20000.0,67.0,49754.0,1330.0,20000.0,70.0,49755.0,1409.0,19000.0,69.0,49741.0,1438.0,18000.0,71.0,49736.0,1051.0,17000.0,67.0,49731.0,944.0,17000.0,,,,,,,,
0:2,69.0,49729.0,1460.0,20000.0,67.0,49741.0,1314.0,20000.0,70.0,49755.0,1404.0,19000.0,69.0,49765.0,1424.0,18000.0,71.0,49731.0,1046.0,17000.0,67.0,49742.0,936.0,17000.0,,,,,,,,
0:3,69.0,49747.0,1440.0,20000.0,67.0,49740.0,1296.0,20000.0,70.0,49755.0,1390.0,19000.0,69.0,49762.0,1400.0,18000.0,71.0,49741.0,1028.0,17000.0,67.0,49732.0,915.0,17000.0,,,,,,,,
0:4,69.0,49756.0,1454.0,20000.0,67.0,49739.0,1298.0,20000.0,70.0,49752.0,1394.0,19000.0,69.0,49759.0,1413.0,18000.0,71.0,49746.0,1034.0,17000.0,67.0,49731.0,917.0,17000.0,,,,,,,,
0:4,69.0,49741.0,1442.0,20000.0,67.0,49735.0,1296.0,20000.0,70.0,49759.0,1398.0,19000.0,69.0,49752.0,1389.0,18000.0,71.0,49732.0,1026.0,17000.0,67.0,49738.0,917.0,17000.0,,,,,,,,
0:5,69.0,49742.0,1458.0,20000.0,67.0,49740.0,1302.0,20000.0,70.0,49756.0,1406.0,19000.0,69.0,49756.0,1422.0,18000.0,71.0,49734.0,1036.0,17000.0,67.0,49732.0,922.0,17000.0,,,,,,,,
0:5,69.0,49744.0,1440.0,20000.0,67.0,49757.0,1288.0,20000.0,70.0,49759.0,1396.0,19000.0,69.0,49739.0,1403.0,18000.0,71.0,49742.0,1028.0,17000.0,67.0,49732.0,912.0,17000.0,,,,,,,,
0:6,69.0,49749.0,1114.0,20000.0,67.0,49755.0,960.0,20000.0,70.0,49777.0,1097.0,19000.0,69.0,49753.0,1083.0,18000.0,71.0,49748.0,760.0,17000.0,67.0,49746.0,666.0,17000.0,,,,,,,,
0:6,69.0,49755.0,1134.0,20000.0,67.0,49762.0,1006.0,20000.0,70.0,49761.0,1130.0,19000.0,69.0,49763.0,1123.0,18000.0,71.0,49745.0,802.0,17000.0,67.0,49756.0,704.0,17000.0,,,,,,,,
0:7,69.0,49762.0,1201.0,20000.0,67.0,49763.0,1088.0,20000.0,70.0,49772.0,1186.0,19000.0,69.0,49757.0,1189.0,18000.0,71.0,49754.0,880.0,17000.0,67.0,49743.0,766.0,17000.0,,,,,,,,
0:7,69.0,49769.0,1213.0,20000.0,67.0,49760.0,1080.0,20000.0,70.0,49763.0,1169.0,19000.0,69.0,49775.0,1183.0,18000.0,70.0,49756.0,876.0,17000.0,67.0,49743.0,764.0,17000.0,,,,,,,,
0:8,69.0,49756.0,1134.0,20000.0,67.0,49756.0,1006.0,20000.0,70.0,49775.0,1115.0,19000.0,69.0,49772.0,1111.0,18000.0,70.0,49747.0,807.0,17000.0,67.0,49756.0,704.0,17000.0,,,,,,,,
0:8,69.0,49756.0,1126.0,20000.0,67.0,49762.0,996.0,20000.0,70.0,49783.0,1108.0,19000.0,69.0,49767.0,1106.0,18000.0,70.0,49753.0,800.0,17000.0,67.0,49754.0,708.0,17000.0,,,,,,,,
0:9,69.0,49759.0,1118.0,20000.0,67.0,49770.0,998.0,20000.0,70.0,49778.0,1107.0,19000.0,69.0,49762.0,1110.0,18000.0,70.0,49756.0,803.0,17000.0,67.0,49757.0,709.0,17000.0,,,,,,,,
0:9,69.0,49764.0,1166.0,20000.0,67.0,49765.0,1034.0,20000.0,70.0,49784.0,1136.0,19000.0,69.0,49757.0,1140.0,18000.0,70.0,49765.0,840.0,17000.0,67.0,49750.0,737.0,17000.0,,,,,,,,
0:10,69.0,49771.0,1162.0,20000.0,67.0,49752.0,1042.0,20000.0,70.0,49770.0,1136.0,19000.0,69.0,49780.0,1146.0,18000.0,70.0,49762.0,841.0,17000.0,67.0,49749.0,741.0,17000.0,,,,,,,,
0:10,69.0,49769.0,1169.0,20000.0,67.0,49755.0,1032.0,20000.0,70.0,49768.0,1133.0,19000.0,69.0,49780.0,1140.0,18000.0,70.0,49753.0,837.0,17000.0,67.0,49754.0,736.0,17000.0,,,,,,,,
0:11,69.0,49771.0,1243.0,20000.0,67.0,49764.0,1098.0,20000.0,70.0,49774.0,1191.0,19000.0,69.0,49765.0,1206.0,18000.0,70.0,49759.0,895.0,17000.0,67.0,49747.0,794.0,17000.0,,,,,,,,
0:11,69.0,49753.0,1135.0,20000.0,67.0,49771.0,992.0,20000.0,70.0,49791.0,1108.0,19000.0,69.0,49762.0,1108.0,18000.0,70.0,49762.0,817.0,17000.0,67.0,49758.0,713.0,17000.0,,,,,,,,
0:12,69.0,49758.0,1205.0,20000.0,67.0,49768.0,1060.0,20000.0,70.0,49781.0,1162.0,19000.0,69.0,49764.0,1178.0,18000.0,70.0,49764.0,869.0,17000.0,67.0,49750.0,765.0,17000.0,,,,,,,,
